"lon","lat","y","temperature","precipitation","elevation","soil_ph","distance_km","noise_var"
148.83871,-22.741935,15.476153,16.620221,598.703441,404.71288,6.662176,186.717092,-0.359283
150.129032,-22.741935,9.755095,14.887679,576.142894,399.313715,6.69832,249.969428,-1.221311
151.419355,-22.741935,11.654216,16.682346,624.989765,338.711645,6.158287,218.380954,-0.815893
152.709677,-22.741935,14.052575,15.4173,667.260561,420.885247,6.517844,168.231131,-0.719336
154,-22.741935,15.808012,18.321162,630.964579,579.395068,6.62422,192.677394,-0.833089
114,-21.83871,9.10324,17.472422,653.445004,218.392079,6.401428,112.320169,0.558871
115.290323,-21.83871,8.691169,15.822675,743.054447,285.9428,6.141039,178.425504,-2.117684
116.580645,-21.83871,6.48977,15.203699,758.986254,225.472749,5.985189,149.066053,-0.009158
117.870968,-21.83871,10.071718,17.132352,811.12486,471.613343,6.967034,144.95502,1.453447
119.16129,-21.83871,10.92272,19.352393,685.446352,407.923632,6.574701,190.381176,-1.360349
120.451613,-21.83871,4.739435,17.657924,675.788219,142.581186,6.287027,229.148639,0.467798
121.741935,-21.83871,7.525963,17.295931,704.445743,39.507073,6.411231,165.433884,-1.165411
123.032258,-21.83871,9.472163,17.293179,752.821228,212.449493,6.511067,136.98697,-0.291631
124.322581,-21.83871,10.193593,16.647113,782.674465,199.53244,7.301021,175.517954,0.162603
125.612903,-21.83871,9.096575,18.197056,697.07618,17.939058,7.014184,100.595293,0.973933
126.903226,-21.83871,9.760177,18.812113,589.033882,94.470842,6.573816,115.238249,0.235963
128.193548,-21.83871,16.917756,18.573349,661.315191,253.856825,6.733031,111.42443,-0.710992
129.483871,-21.83871,14.969658,19.373276,663.269057,298.484873,6.948575,153.397282,0.753501
130.774194,-21.83871,17.76009,19.129114,599.179955,176.20411,6.517334,93.385553,-1.603859
132.064516,-21.83871,20.680796,17.27033,669.130934,428.883158,7.051227,73.236479,0.736754
133.354839,-21.83871,14.185959,17.362555,606.772783,330.989392,6.72256,105.109585,-0.979293
134.645161,-21.83871,9.393246,16.087857,515.559238,429.891257,6.438366,98.787552,-1.156728
135.935484,-21.83871,7.083773,16.787394,471.003121,368.307711,6.570345,148.446232,0.107948
137.225806,-21.83871,4.558393,15.769971,459.24783,374.396846,6.027425,146.530809,-2.040762
138.516129,-21.83871,6.112915,16.151619,427.244924,53.600519,6.800086,135.139165,-0.697073
139.806452,-21.83871,7.688499,16.059781,510.635481,357.112294,6.362483,205.936853,-0.8212
141.096774,-21.83871,13.098072,15.696691,519.164252,483.397138,6.106717,111.12523,-1.124157
142.387097,-21.83871,13.332033,15.837766,540.286192,433.867303,6.11872,199.7061,0.187475
143.677419,-21.83871,12.002124,16.654012,508.763858,256.560565,6.238055,161.490176,0.107598
144.967742,-21.83871,15.679871,16.049284,562.441178,288.731888,6.144425,132.583343,0.533813
146.258065,-21.83871,16.795962,17.358675,585.794003,145.688566,5.542377,122.041888,1.722401
147.548387,-21.83871,15.071483,18.254358,571.486617,216.701631,6.149411,127.677896,-0.158093
148.83871,-21.83871,11.593386,16.291347,588.379487,250.483354,6.684331,196.289543,1.988413
150.129032,-21.83871,16.783645,15.083308,718.041219,358.04069,6.488655,248.232584,-1.821738
151.419355,-21.83871,17.699637,16.390012,744.791893,554.1211,6.461456,193.853054,-1.710387
152.709677,-21.83871,18.014227,15.41253,763.201786,484.438041,6.705672,215.126065,-0.998843
154,-21.83871,19.263016,16.42826,681.202476,427.225351,6.344903,201.061646,-0.26611
114,-20.935484,8.85368,17.406476,617.739688,349.677839,6.914502,112.750964,-0.089957
115.290323,-20.935484,7.787268,15.511338,727.270368,368.236779,6.201709,191.842826,1.639688
116.580645,-20.935484,4.704764,13.63141,757.693768,338.800257,6.309285,191.721038,-0.454475
117.870968,-20.935484,13.363463,16.682547,946.779894,310.28397,7.149019,129.077845,1.040384
119.16129,-20.935484,5.447423,16.2154,684.573682,369.63833,6.819231,196.382359,0.170213
120.451613,-20.935484,6.132513,15.640011,672.135244,288.779173,6.528507,241.552197,0.87173
121.741935,-20.935484,8.773046,13.570097,781.139958,209.935901,6.192752,178.551438,1.130907
123.032258,-20.935484,12.439271,16.567856,661.002584,406.005312,6.230712,133.828742,-1.833663
124.322581,-20.935484,9.360597,17.009444,701.550514,481.041008,6.645762,166.057983,0.632669
125.612903,-20.935484,5.696168,17.97911,696.54778,130.291472,6.648626,178.474272,-0.454934
126.903226,-20.935484,11.426997,18.926071,637.838961,200.802972,7.086768,122.380653,-0.464623
128.193548,-20.935484,11.593759,18.381498,610.738748,131.372201,6.672274,137.530652,-1.07246
129.483871,-20.935484,11.421033,17.324523,640.710512,182.098889,6.413312,191.944335,-0.355605
130.774194,-20.935484,12.700288,18.257006,707.647574,195.482981,6.784093,119.668023,-1.3386
132.064516,-20.935484,15.594938,18.603541,602.167376,296.266882,6.873958,84.923102,-0.825345
133.354839,-20.935484,17.833471,15.779455,661.856178,501.968391,6.757524,76.754226,0.006808
134.645161,-20.935484,15.374004,15.356166,611.679372,333.848887,7.00768,67.893081,-0.252293
135.935484,-20.935484,9.486824,15.643001,464.211897,395.463978,6.933901,73.115888,0.745835
137.225806,-20.935484,7.369839,14.511795,389.128473,401.376814,6.862887,138.080491,-2.255382
138.516129,-20.935484,11.867651,16.175607,438.988359,283.741168,6.609614,137.009268,0.831942
139.806452,-20.935484,9.127593,15.452288,502.115872,381.546283,6.379376,113.618454,0.460063
141.096774,-20.935484,13.60068,16.912436,581.868884,341.284794,6.202567,148.036472,-1.303425
142.387097,-20.935484,13.400225,16.429758,554.793666,305.781773,5.946333,148.683951,-0.490489
143.677419,-20.935484,15.622715,17.168864,567.804607,211.356465,5.781948,97.921608,-0.333634
144.967742,-20.935484,20.349801,18.289703,642.549702,26.705932,6.073119,96.199119,-0.041282
146.258065,-20.935484,19.688465,17.946359,675.86896,209.344821,5.889965,80.368157,-1.088433
147.548387,-20.935484,18.202774,18.64554,672.008621,190.655242,6.16954,121.275851,-1.209742
148.83871,-20.935484,15.63908,17.0998,675.623995,242.801874,6.801993,196.812181,1.784662
150.129032,-20.935484,13.130652,14.504001,737.17503,403.250496,6.405568,244.579536,-0.937493
151.419355,-20.935484,17.683321,15.448673,813.345316,450.338708,7.046462,228.403894,-0.846108
152.709677,-20.935484,21.895913,16.305849,821.727702,417.481358,6.601239,185.766167,0.040216
154,-20.935484,18.86257,16.77349,724.888991,332.405964,6.697893,204.704293,1.009986
114,-20.032258,11.412324,16.226787,660.901305,500.294784,6.336738,100.419097,-0.963649
115.290323,-20.032258,12.695645,14.118495,795.042472,404.155404,6.440801,179.853204,0.27589
116.580645,-20.032258,10.697039,14.898328,873.846288,358.168606,6.304349,173.232566,1.18779
117.870968,-20.032258,11.014337,14.610269,804.263023,420.524359,6.518585,147.710144,0.153228
119.16129,-20.032258,6.413254,13.937881,804.134706,393.132763,6.288612,200.055922,-0.205099
120.451613,-20.032258,5.862523,15.00058,723.901471,239.830183,6.38056,219.465027,0.340275
121.741935,-20.032258,6.763431,13.355112,644.39562,242.254383,6.512891,122.680753,0.108331
123.032258,-20.032258,11.53853,15.500315,721.494569,277.525001,6.347193,72.448765,-1.014048
124.322581,-20.032258,4.442646,16.532481,696.227785,186.981928,6.426556,199.743125,0.309949
125.612903,-20.032258,5.714989,15.977678,726.966208,192.014562,6.489668,184.54889,-0.874898
126.903226,-20.032258,12.745703,18.471179,764.693389,263.124013,6.924751,197.928593,1.931399
128.193548,-20.032258,12.298247,17.206146,730.577958,164.067099,7.000875,215.96304,-0.891424
129.483871,-20.032258,13.161864,18.218386,667.229758,243.358602,6.029781,183.182553,1.611511
130.774194,-20.032258,13.91556,17.278692,666.396885,322.026808,6.355013,98.773074,0.43278
132.064516,-20.032258,13.302452,16.599952,589.127237,318.786461,6.907858,45.37656,0.59104
133.354839,-20.032258,17.927585,15.767032,574.974025,335.292987,7.282559,-10.390154,0.012509
134.645161,-20.032258,12.83685,14.949854,595.554486,274.608783,7.20976,96.421722,-1.395127
135.935484,-20.032258,6.910463,14.711479,492.077114,310.424234,6.949288,93.533872,-0.036724
137.225806,-20.032258,6.711813,14.016098,482.745286,493.32997,6.991987,147.120225,-0.225819
138.516129,-20.032258,14.469821,13.993579,525.246422,377.342583,6.741278,129.809161,2.372805
139.806452,-20.032258,9.840216,15.864796,558.957894,304.900263,6.620363,164.844212,0.388246
141.096774,-20.032258,10.635291,15.590388,561.247342,264.808307,6.455205,158.27311,-0.113787
142.387097,-20.032258,11.618798,14.958299,501.248257,272.352013,6.58774,148.445313,0.079024
143.677419,-20.032258,14.798183,16.000891,578.907158,228.859992,6.282689,106.32069,2.076536
144.967742,-20.032258,18.639246,16.463315,585.168925,294.808167,6.067141,95.607643,-1.610378
146.258065,-20.032258,18.605756,15.132526,687.374291,204.588723,6.421418,130.347986,-0.081609
147.548387,-20.032258,20.547931,16.418983,731.285677,326.383115,6.184094,55.278631,0.151302
148.83871,-20.032258,18.704212,16.383163,734.427997,242.745281,6.435069,124.122342,0.286265
150.129032,-20.032258,15.067182,15.641081,699.168204,357.497451,5.869872,155.410628,1.380495
151.419355,-20.032258,15.796358,15.96128,726.923855,347.533454,6.572751,175.399036,-0.719605
152.709677,-20.032258,19.301021,15.198343,733.744558,449.206864,6.80417,147.084814,-2.038839
154,-20.032258,19.040376,15.732575,718.539891,489.421485,6.173184,195.173675,-0.527351
114,-19.129032,12.996527,14.381059,822.738578,563.665647,7.192183,171.88321,-0.79247
115.290323,-19.129032,10.762572,13.655822,767.728203,494.262462,6.388867,202.164525,-1.910873
116.580645,-19.129032,8.809465,13.019562,700.043964,345.517842,5.999231,215.259361,0.195251
117.870968,-19.129032,10.618402,12.700284,744.237078,353.464123,6.176925,209.019411,0.133217
119.16129,-19.129032,11.338515,14.177609,706.839511,369.30517,6.366664,225.127604,-0.946697
120.451613,-19.129032,3.019704,14.036229,582.894492,91.133729,6.27275,162.624595,2.146714
121.741935,-19.129032,7.8035,13.83381,582.232423,344.253565,6.556431,72.85562,1.464049
123.032258,-19.129032,7.33859,16.597315,637.588681,179.450057,6.201237,168.842667,-0.624637
124.322581,-19.129032,-1.633809,16.216999,623.611159,162.585506,6.577693,164.536427,1.336547
125.612903,-19.129032,7.445579,15.709501,728.940446,343.772187,6.617254,239.254205,-1.17393
126.903226,-19.129032,13.832743,17.515156,788.512625,325.009439,7.285227,163.48195,0.146821
128.193548,-19.129032,19.794706,16.681266,720.98717,306.803701,6.975552,180.412319,2.277161
129.483871,-19.129032,14.728755,18.330935,603.181143,216.420077,6.452827,156.761499,0.929886
130.774194,-19.129032,11.017837,16.728567,647.614098,136.528557,6.518969,113.772708,-0.388098
132.064516,-19.129032,12.744582,15.476799,559.521813,187.728991,6.958799,35.241391,-2.165481
133.354839,-19.129032,7.57154,14.111333,522.508721,319.5233,6.846522,27.07199,0.725558
134.645161,-19.129032,8.784745,14.774288,556.914101,366.966677,6.678612,104.312617,-0.830307
135.935484,-19.129032,11.02154,15.94096,479.591802,349.836879,7.053963,115.846657,1.680699
137.225806,-19.129032,10.197245,14.34379,490.581652,352.444899,6.925005,117.939543,1.313764
138.516129,-19.129032,11.543881,14.654261,493.414162,383.623033,6.332952,122.046337,0.351377
139.806452,-19.129032,7.323061,15.507458,562.644116,256.68837,6.225965,228.68208,1.410194
141.096774,-19.129032,12.390074,16.715526,513.737544,314.823983,6.468247,159.577514,-1.535961
142.387097,-19.129032,10.020897,16.240438,484.38748,179.145002,6.859603,164.791393,2.173601
143.677419,-19.129032,8.240213,14.739881,500.626394,423.135393,6.571679,171.25924,1.617741
144.967742,-19.129032,13.433271,14.585086,580.725496,70.639098,6.368848,96.880002,1.229733
146.258065,-19.129032,17.398073,14.17554,717.656611,348.277557,6.258791,94.820322,0.466905
147.548387,-19.129032,15.82504,15.373789,679.053893,256.742141,6.081779,100.684705,-0.808583
148.83871,-19.129032,20.260694,15.696153,711.488194,399.972422,6.031758,154.147212,-0.481575
150.129032,-19.129032,19.540138,15.970294,663.447888,212.315937,6.238947,188.288549,-0.403554
151.419355,-19.129032,13.655486,15.027009,629.791499,280.944262,6.265274,166.559163,1.359311
152.709677,-19.129032,17.046021,14.762046,730.332679,391.589774,6.529623,171.442417,-1.923708
154,-19.129032,19.995166,16.015,672.21895,307.755515,6.272669,184.839231,-0.325668
114,-18.225806,14.853567,14.109527,854.699311,391.035823,6.881305,187.274237,0.564321
115.290323,-18.225806,12.849377,12.9426,735.341676,451.525234,6.806179,194.637059,-1.699045
116.580645,-18.225806,12.81184,13.912416,728.428593,417.790366,6.565605,146.393853,-0.532954
117.870968,-18.225806,12.583147,13.465534,756.118886,232.362771,6.3414,176.090653,1.579267
119.16129,-18.225806,11.189718,12.986788,788.434567,175.78821,6.078677,195.517001,0.169914
120.451613,-18.225806,12.445946,15.487918,603.385546,216.850699,6.454515,169.318893,1.120449
121.741935,-18.225806,6.173811,13.869247,591.822928,400.420668,6.505501,129.461676,-0.07597
123.032258,-18.225806,2.579138,13.610826,660.018965,348.627284,6.135147,168.092947,0.921371
124.322581,-18.225806,5.425862,12.894034,628.879717,126.89679,6.736822,172.653441,0.560654
125.612903,-18.225806,9.164686,15.462321,720.456522,202.665475,7.022481,138.109329,1.072357
126.903226,-18.225806,8.052773,15.717456,712.75236,114.131962,6.833867,148.391836,0.030793
128.193548,-18.225806,16.220811,16.01407,625.102396,313.710553,7.576633,150.656765,-1.008253
129.483871,-18.225806,11.179966,16.926995,491.334097,167.746693,5.956933,64.777548,-1.358572
130.774194,-18.225806,12.711855,15.728499,583.097371,183.106777,6.578258,113.352456,0.761906
132.064516,-18.225806,8.859456,13.45079,539.498756,283.070431,6.596163,39.399768,-0.423054
133.354839,-18.225806,8.217244,12.007779,615.992987,296.911598,6.727054,78.397368,-0.817314
134.645161,-18.225806,8.667091,13.572864,504.872854,250.451196,6.390225,112.847931,0.688527
135.935484,-18.225806,9.485795,14.928573,473.16043,321.500192,6.618413,92.151193,0.391716
137.225806,-18.225806,7.312334,12.477165,533.150238,202.360285,6.468424,124.979492,-1.15304
138.516129,-18.225806,4.59782,14.346178,513.153459,518.834337,6.507452,187.61478,-1.678862
139.806452,-18.225806,5.188028,15.654732,559.764455,110.143855,6.513095,204.104399,-1.477896
141.096774,-18.225806,15.387956,17.297456,599.67726,442.796251,6.761266,171.605535,1.49494
142.387097,-18.225806,13.571612,16.291381,648.927213,371.435971,6.862167,167.599561,0.457729
143.677419,-18.225806,12.129911,15.269449,583.014706,273.326635,6.625912,147.322185,-0.271608
144.967742,-18.225806,14.073343,15.165297,567.082358,254.99638,6.427236,70.849503,0.521274
146.258065,-18.225806,16.177766,14.618901,594.213047,287.563718,6.847948,99.531825,-0.094505
147.548387,-18.225806,14.394572,14.886272,618.077025,516.802486,6.624709,89.564341,-1.503586
148.83871,-18.225806,19.386873,15.390152,629.56783,593.898059,6.29846,88.987572,0.87305
150.129032,-18.225806,19.748312,16.140348,572.024401,426.54618,6.732169,85.959651,0.946336
151.419355,-18.225806,11.708319,14.879107,642.969453,302.708061,6.614937,126.218157,-1.341684
152.709677,-18.225806,14.514275,14.446673,742.586298,340.033272,6.470268,175.192873,1.40866
154,-18.225806,17.274081,14.391127,664.261681,238.412382,6.087311,125.901319,-0.142839
114,-17.322581,8.748058,12.975523,720.359434,259.955144,6.867608,150.559874,-0.758827
115.290323,-17.322581,5.305908,13.545954,654.977965,319.20457,6.907536,179.341539,3.247976
116.580645,-17.322581,14.863503,15.263301,732.452172,478.784131,6.463558,118.669075,-0.171212
117.870968,-17.322581,9.597998,13.237348,738.8469,261.264506,6.08742,199.48797,-1.690907
119.16129,-17.322581,8.538428,13.40644,625.477258,256.685081,5.822284,160.070853,0.095659
120.451613,-17.322581,3.417406,13.271047,604.027482,398.302749,6.002779,143.695449,0.610151
121.741935,-17.322581,8.374502,14.466735,604.171917,410.198965,6.616802,183.369443,1.117287
123.032258,-17.322581,4.266085,13.328484,587.141982,381.606575,6.60418,187.788446,0.381154
124.322581,-17.322581,1.665963,13.587208,562.514178,185.016933,6.439123,194.528545,-0.112861
125.612903,-17.322581,7.596483,14.880091,615.487029,208.54687,6.29977,117.518935,-0.577041
126.903226,-17.322581,3.815599,14.174421,600.21267,111.005449,5.90024,162.909258,0.605475
128.193548,-17.322581,6.914109,15.002073,539.221017,152.066052,6.326957,134.439004,-0.692863
129.483871,-17.322581,3.128526,15.230243,398.245841,91.858662,6.408293,115.601345,0.902437
130.774194,-17.322581,4.45352,15.382324,489.626466,155.016693,6.110093,103.77311,-0.37879
132.064516,-17.322581,8.021578,12.487099,584.100395,284.259734,6.50763,79.330817,-2.096134
133.354839,-17.322581,8.044973,11.258344,639.084545,278.331,7.036407,162.359823,0.830333
134.645161,-17.322581,9.729006,13.587863,664.16731,180.77297,5.995567,92.833254,-0.275817
135.935484,-17.322581,8.128304,13.341848,577.668574,163.4124,6.292476,155.160506,0.025533
137.225806,-17.322581,4.490773,12.642411,504.135175,123.847278,6.132574,142.373898,1.61571
138.516129,-17.322581,13.11798,14.053082,561.492235,335.339302,6.670275,150.27033,-0.174177
139.806452,-17.322581,8.900939,14.963918,638.264426,304.189077,6.62919,198.263636,0.236246
141.096774,-17.322581,19.248662,17.846448,732.432827,216.060772,6.809402,163.945391,0.149506
142.387097,-17.322581,18.738324,16.738153,718.790948,147.147318,6.81811,185.574796,1.535594
143.677419,-17.322581,19.340787,15.786243,711.300435,238.624036,6.733661,114.538323,-0.309786
144.967742,-17.322581,20.830908,16.107833,646.639852,231.358428,6.72471,61.194604,-0.801834
146.258065,-17.322581,11.857001,15.105348,544.326176,201.154377,6.471162,125.604554,-0.739815
147.548387,-17.322581,16.307788,15.006722,537.19996,496.239896,6.936662,128.81925,-2.097278
148.83871,-17.322581,17.025685,14.14742,673.044354,482.835071,7.085967,97.591985,-1.868932
150.129032,-17.322581,16.908208,12.705641,657.668918,405.492742,6.767702,114.274709,1.30201
151.419355,-17.322581,10.23528,12.730566,624.115699,393.33818,6.588165,129.266443,-0.053384
152.709677,-17.322581,9.167887,13.817304,637.654454,366.090208,5.920098,148.248734,0.076211
154,-17.322581,11.349019,13.129757,596.248789,261.470737,6.161483,122.07616,0.230575
114,-16.419355,2.090628,14.244203,684.784674,166.789931,6.039953,161.703349,1.204782
115.290323,-16.419355,4.04445,14.819533,652.279051,397.871918,6.414537,154.993901,-0.27683
116.580645,-16.419355,5.262733,14.891264,632.035044,219.899708,5.941403,188.324778,-0.169347
117.870968,-16.419355,0.327554,13.770427,720.106103,401.533677,5.797032,126.817272,0.934196
119.16129,-16.419355,0.515571,12.157804,643.174297,280.872393,5.883934,167.637055,1.125375
120.451613,-16.419355,5.612869,12.773896,644.619028,546.780235,6.272983,142.457905,0.978532
121.741935,-16.419355,2.577437,13.147063,587.459628,404.503273,6.885345,151.069578,-1.158677
123.032258,-16.419355,1.771572,14.056839,582.572888,290.35427,6.52949,171.849052,0.199074
124.322581,-16.419355,5.261762,15.218025,619.732523,249.929211,6.33992,214.450489,-0.447262
125.612903,-16.419355,6.684532,15.176767,627.800375,348.40856,6.141653,116.07686,-0.451921
126.903226,-16.419355,1.730465,13.397609,627.512336,51.168499,5.917476,107.915667,0.285577
128.193548,-16.419355,6.983102,15.799746,444.237602,110.358685,6.067634,117.775782,1.545048
129.483871,-16.419355,8.150832,16.070683,447.496124,182.277401,6.463083,124.9106,-1.718296
130.774194,-16.419355,7.529569,14.986763,487.139003,224.916249,6.851396,123.189159,-0.83867
132.064516,-16.419355,4.650265,11.050583,535.731145,276.961538,7.115443,184.737799,-0.025803
133.354839,-16.419355,5.83454,10.779312,584.413986,235.464474,6.77122,171.750294,-0.382778
134.645161,-16.419355,8.854389,12.43112,711.734258,105.208731,6.530719,142.285341,0.850931
135.935484,-16.419355,10.697195,13.756387,650.671543,439.178441,6.170254,156.689075,-0.199122
137.225806,-16.419355,2.866467,12.270808,579.113862,139.055648,5.852147,125.447859,-0.476713
138.516129,-16.419355,14.522504,16.807469,648.654068,348.313627,6.526255,172.361767,1.413421
139.806452,-16.419355,11.73812,13.520677,648.389933,196.686471,6.737432,153.73664,0.932531
141.096774,-16.419355,19.666074,15.49825,715.573044,19.833543,7.203861,130.64075,-1.015497
142.387097,-16.419355,15.797727,15.693312,796.085244,162.678659,6.841384,160.140252,-1.776219
143.677419,-16.419355,15.40733,14.930776,712.180311,425.139813,6.243587,143.567564,0.23433
144.967742,-16.419355,14.0857,14.946531,610.201225,363.113145,6.596516,58.939871,2.400486
146.258065,-16.419355,14.18365,15.573058,542.885647,152.46266,6.179601,148.882417,-0.491309
147.548387,-16.419355,14.085467,13.869981,510.621999,278.607396,6.340156,72.75699,-1.384663
148.83871,-16.419355,11.619454,11.469341,617.967048,302.583354,6.601245,131.878147,-1.073408
150.129032,-16.419355,16.298625,12.228547,652.314923,240.244484,6.507841,129.82411,-1.326394
151.419355,-16.419355,14.218307,12.612468,671.033939,421.338939,6.023246,172.193652,-0.346552
152.709677,-16.419355,15.220673,13.146559,721.986171,591.650493,6.364723,170.328382,0.968567
154,-16.419355,12.170894,14.000114,714.4422,228.57175,6.370279,193.475161,0.310528
114,-15.516129,2.242446,14.343374,584.937254,333.965994,5.900833,158.391246,1.025257
115.290323,-15.516129,3.838804,15.326317,716.460149,224.249927,5.870221,188.187002,1.17254
116.580645,-15.516129,-0.361117,12.690169,674.503163,372.601278,5.600727,138.690734,0.239679
117.870968,-15.516129,2.16159,11.944891,655.144828,376.723757,5.942705,135.299091,0.358911
119.16129,-15.516129,5.924289,12.615035,738.546511,331.43352,6.334852,192.828444,-0.971462
120.451613,-15.516129,7.11557,12.469209,685.797471,472.840375,6.30851,186.087546,0.665369
121.741935,-15.516129,10.598161,14.099542,713.451163,602.540079,6.882541,118.010247,0.082302
123.032258,-15.516129,3.942874,13.316294,637.255064,511.359336,6.521593,135.450556,-0.774157
124.322581,-15.516129,2.627045,15.147938,589.085686,327.097924,6.436453,165.648742,-0.341511
125.612903,-15.516129,2.648017,14.137794,504.659978,362.246351,6.56299,106.590301,0.208419
126.903226,-15.516129,2.451768,12.99165,598.628792,109.004025,6.019313,83.965999,2.420858
128.193548,-15.516129,5.352557,14.182273,463.819758,200.571188,6.22576,165.306667,1.281174
129.483871,-15.516129,8.868449,14.893633,512.347502,318.111614,6.647781,112.823555,-0.916199
130.774194,-15.516129,5.615168,12.773099,523.244476,323.649499,6.695938,146.478887,0.654385
132.064516,-15.516129,2.798208,11.02022,575.149843,231.347634,6.900471,199.724873,-0.879068
133.354839,-15.516129,4.410645,10.101218,675.003646,232.278891,6.854909,188.19169,0.578915
134.645161,-15.516129,8.351069,12.93943,663.234763,178.233017,6.905934,158.814185,-1.249634
135.935484,-15.516129,11.294875,14.090559,631.256013,334.188608,6.678438,174.478206,-1.428674
137.225806,-15.516129,8.172806,12.850101,611.941752,241.594476,6.211955,137.999092,0.181668
138.516129,-15.516129,13.334926,15.071966,697.184845,248.873502,6.632433,202.81247,0.917751
139.806452,-15.516129,11.078495,14.176587,662.681434,151.068299,7.209705,146.842972,-0.926989
141.096774,-15.516129,17.455565,13.480187,695.846662,243.558526,6.853031,102.020771,0.9474
142.387097,-15.516129,20.435896,14.853599,771.266798,283.824854,7.104299,24.420647,1.245202
143.677419,-15.516129,16.131092,14.317421,745.127132,257.72865,6.18355,98.28383,0.657147
144.967742,-15.516129,18.952521,15.353031,681.456947,322.043659,6.072191,64.133422,1.117509
146.258065,-15.516129,17.702811,14.584852,593.198304,196.646244,6.235623,106.736641,0.112078
147.548387,-15.516129,17.839613,14.680527,606.00887,254.657363,5.82395,56.192615,1.746019
148.83871,-15.516129,13.038492,12.24776,636.272303,452.612238,6.357603,140.193668,0.94533
150.129032,-15.516129,14.686562,12.527616,623.801142,239.819615,5.747014,142.290907,0.209159
151.419355,-15.516129,13.873472,13.168667,759.47613,379.000422,5.832616,200.644666,-0.587104
152.709677,-15.516129,12.361166,13.652854,639.250178,282.12364,5.938466,205.607394,0.180185
154,-15.516129,10.889929,14.114065,719.335812,333.344041,6.545376,224.678156,1.230205
114,-14.612903,-1.104851,14.194575,635.393832,159.754361,5.704206,181.425962,0.662308
115.290323,-14.612903,1.219639,14.036462,672.519368,84.401929,6.21365,180.365129,-0.681924
116.580645,-14.612903,-0.2704,14.332848,641.56961,326.189442,5.763031,204.692955,-0.819869
117.870968,-14.612903,4.988272,13.781617,649.103682,274.96555,5.946686,157.426165,0.536281
119.16129,-14.612903,6.248233,12.477499,784.937302,145.569655,6.036362,132.698991,-0.982289
120.451613,-14.612903,7.666791,14.262095,723.945996,231.586734,6.672092,218.362235,1.372426
121.741935,-14.612903,7.629305,14.140284,677.719075,524.751609,6.316054,148.489914,-0.045504
123.032258,-14.612903,4.348072,13.275518,593.76032,470.856596,6.670651,170.042585,0.192784
124.322581,-14.612903,3.357521,14.169162,544.013832,389.447832,6.82267,142.070062,-2.182227
125.612903,-14.612903,2.802618,13.663238,526.886147,407.154778,6.464958,129.041547,1.308096
126.903226,-14.612903,3.330949,13.408206,474.357736,282.767517,5.932902,136.59239,-0.367017
128.193548,-14.612903,5.837685,12.700203,550.969009,-39.100439,6.458781,87.140501,0.826957
129.483871,-14.612903,8.531495,12.54188,546.865137,220.178202,6.312989,130.507177,-2.050588
130.774194,-14.612903,6.41977,13.620736,635.307842,149.600142,6.328834,122.635675,0.541714
132.064516,-14.612903,4.289459,12.922391,677.631168,135.595109,6.45126,230.065537,0.362989
133.354839,-14.612903,5.63669,11.057336,748.085041,57.398066,6.423698,220.696369,-1.59158
134.645161,-14.612903,5.743014,11.646311,621.684364,229.480472,7.149082,223.525514,0.172832
135.935484,-14.612903,13.125414,14.796657,657.259018,499.480893,6.95768,177.027481,-1.272964
137.225806,-14.612903,14.211147,15.86129,630.705871,379.836219,6.707958,167.317454,-0.867895
138.516129,-14.612903,13.78598,14.105259,664.169903,467.760002,6.570999,182.386431,0.626321
139.806452,-14.612903,11.37329,12.629871,642.159467,272.636594,7.158367,159.025921,-0.105631
141.096774,-14.612903,21.255944,15.838405,693.807931,221.970249,6.635951,74.584165,-0.256321
142.387097,-14.612903,19.398991,15.067944,730.865134,347.015839,6.617736,50.234359,-0.718732
143.677419,-14.612903,16.31818,14.773099,612.170265,180.003159,6.65876,34.946874,-2.020137
144.967742,-14.612903,15.236158,14.805739,682.302695,129.18746,6.024049,115.941439,0.389613
146.258065,-14.612903,16.953448,15.865287,643.8175,-68.561799,6.118014,98.580706,-2.391992
147.548387,-14.612903,13.753612,14.334188,580.738251,-17.332701,5.837722,120.622917,1.062566
148.83871,-14.612903,11.348717,14.655257,562.772795,212.744059,5.937929,133.767282,0.168676
150.129032,-14.612903,12.951375,13.285755,589.983818,280.74084,5.895756,182.444733,0.097752
151.419355,-14.612903,11.887418,13.905277,584.80413,273.552665,5.890752,207.721882,-0.474229
152.709677,-14.612903,7.54201,12.84765,637.665433,103.964307,6.378522,243.511511,-2.133626
154,-14.612903,12.495875,13.803524,747.176602,136.614554,6.66832,252.569168,0.480902
114,-13.709677,-0.594999,15.218899,645.196795,122.177968,6.29875,193.982662,0.306285
115.290323,-13.709677,5.138811,14.221525,678.482925,255.15459,6.462041,175.63504,-0.391144
116.580645,-13.709677,3.752661,15.381245,581.592583,308.460396,6.549477,168.672517,0.277445
117.870968,-13.709677,6.953411,16.899328,565.204269,189.186343,6.319833,178.172036,0.808839
119.16129,-13.709677,4.756182,15.421555,632.444282,44.184242,6.493971,138.005739,0.47516
120.451613,-13.709677,7.458081,14.303616,706.924312,204.377241,6.442015,209.564871,0.654295
121.741935,-13.709677,2.046212,14.108727,611.466269,194.673636,6.424699,198.304543,0.490072
123.032258,-13.709677,3.380954,13.220419,609.390007,281.348404,6.732093,188.404817,-0.623101
