"block_id","col","row","x_km","y_km","gamma_a","gamma_b","gamma","stage"
712,32,18,315,175,0.268637484234154,0.487183645224503,0.377910564729329,"MR"
713,33,18,325,175,0.318032934728374,0.507067063618846,0.41254999917361,"MR"
714,34,18,335,175,0.33403156406914,0.502871899510656,0.418451731789898,"MR"
715,35,18,345,175,0.274405285288743,0.501873104614988,0.388139194951866,"MR"
716,36,18,355,175,0.342742855173782,0.493445555400291,0.418094205287037,"MR"
717,37,18,365,175,0.475084753054247,0.47928389853351,0.477184325793878,"MR"
718,38,18,375,175,0.578626356853957,0.483523133653933,0.531074745253945,"NR"
719,39,18,385,175,0.673138020393537,0.439666743706267,0.556402382049902,"NR"
720,40,18,395,175,0.682472508736998,0.419302662581718,0.550887585659358,"NR"
721,1,19,5,185,0.706719627542709,0.709604875590312,0.70816225156651,"NR"
722,2,19,15,185,0.639998639351766,0.704540397882246,0.672269518617006,"NR"
723,3,19,25,185,0.556877746001176,0.713388402037575,0.635133074019375,"MR"
724,4,19,35,185,0.503909312695406,0.617177882957147,0.560543597826276,"MR"
725,5,19,45,185,0.365510889090011,0.659151700465454,0.512331294777733,"MR"
726,6,19,55,185,0.17791458992187,0.573293465121285,0.375604027521577,"MR"
727,7,19,65,185,0.120406947391695,0.398080312534771,0.259243629963233,"MR"
728,8,19,75,185,0.0396947381828211,0.220391315669643,0.130043026926232,"IR"
729,9,19,85,185,0.0435099090700312,0.184991190067277,0.114250549568654,"IR"
730,10,19,95,185,0.08765978037633,0.147324803104267,0.117492291740299,"IR"
731,11,19,105,185,0.0776245738867626,0.187421123207903,0.132522848547333,"IR"
732,12,19,115,185,0.121804198159457,0.391242836227923,0.25652351719369,"MR"
733,13,19,125,185,0.254015237623747,0.37754088885567,0.315778063239708,"MR"
734,14,19,135,185,0.453208816169247,0.551301397406742,0.502255106787995,"MR"
735,15,19,145,185,0.624482873182149,0.60388057285367,0.61418172301791,"NR"
736,16,19,155,185,0.729978278907112,0.524643613667505,0.627310946287309,"NR"
737,17,19,165,185,0.775361142429694,0.56355970553458,0.669460423982137,"NR"
738,18,19,175,185,0.804312295291307,0.635368125027323,0.719840210159315,"NR"
739,19,19,185,185,0.847158398537615,0.537108000410826,0.69213319947422,"NR"
740,20,19,195,185,0.878224356584848,0.543040151264757,0.710632253924803,"NR"
741,21,19,205,185,0.873586835462975,0.545956939434319,0.709771887448647,"NR"
742,22,19,215,185,0.833119990128438,0.634386733855617,0.733753361992027,"NR"
743,23,19,225,185,0.789736508903344,0.557452323846782,0.673594416375063,"NR"
744,24,19,235,185,0.787503953956814,0.507764573484432,0.647634263720623,"NR"
745,25,19,245,185,0.742825140596743,0.495286375503954,0.619055758050349,"NR"
746,26,19,255,185,0.723094003776241,0.534691760203149,0.628892881989695,"NR"
747,27,19,265,185,0.693924244448678,0.533709594514651,0.613816919481665,"NR"
748,28,19,275,185,0.665040231501622,0.59188569624134,0.628462963871481,"NR"
749,29,19,285,185,0.538872440777276,0.544084789299366,0.541478615038321,"MR"
750,30,19,295,185,0.538842902659846,0.54678023898851,0.542811570824178,"MR"
751,31,19,305,185,0.385079523801548,0.56266874844844,0.473874136124994,"MR"
752,32,19,315,185,0.400124839579417,0.546240410323368,0.473182624951393,"MR"
753,33,19,325,185,0.319290468962808,0.471078306413401,0.395184387688104,"MR"
754,34,19,335,185,0.274962071252473,0.525781380126993,0.400371725689733,"MR"
755,35,19,345,185,0.234789635701137,0.520885861105558,0.377837748403348,"MR"
756,36,19,355,185,0.395981752426627,0.539564984923555,0.467773368675091,"MR"
757,37,19,365,185,0.479719540845253,0.461519692095793,0.470619616470523,"MR"
758,38,19,375,185,0.566697332544542,0.464426537516273,0.515561935030408,"MR"
759,39,19,385,185,0.616711043643849,0.464220349292996,0.540465696468422,"NR"
760,40,19,395,185,0.668825987395439,0.428708452612941,0.54876722000419,"NR"
761,1,20,5,195,0.752956808111675,0.672047836820994,0.712502322466334,"NR"
762,2,20,15,195,0.747923528677809,0.593738406813505,0.670830967745657,"NR"
763,3,20,25,195,0.648115235950906,0.642755454128275,0.64543534503959,"NR"
764,4,20,35,195,0.544994686128629,0.659904217994615,0.602449452061622,"MR"
765,5,20,45,195,0.412638773884956,0.555787904914897,0.484213339399927,"MR"
766,6,20,55,195,0.264639537561046,0.536410734095475,0.400525135828261,"MR"
767,7,20,65,195,0.200661062071929,0.538438622697815,0.369549842384872,"MR"
768,8,20,75,195,0.0879687825398263,0.375875898517154,0.23192234052849,"IR"
769,9,20,85,195,0.0662669258484177,0.213924474279087,0.140095700063752,"IR"
770,10,20,95,195,0.0581151337576978,0.267883238015658,0.162999185886678,"IR"
771,11,20,105,195,0.140579365293647,0.421307726236119,0.280943545764883,"MR"
772,12,20,115,195,0.185481052551504,0.404777036296956,0.29512904442423,"MR"
773,13,20,125,195,0.409822478681883,0.459774282124413,0.434798380403148,"MR"
774,14,20,135,195,0.513349461712411,0.507255572752957,0.510302517232684,"MR"
775,15,20,145,195,0.621702690786157,0.554598018585761,0.588150354685959,"NR"
776,16,20,155,195,0.742392897441714,0.546761448581722,0.644577173011718,"NR"
777,17,20,165,195,0.818454221468938,0.518414233813427,0.668434227641183,"NR"
778,18,20,175,195,0.849888331801879,0.606378751411683,0.728133541606781,"NR"
779,19,20,185,195,0.899185527338578,0.516669436240066,0.707927481789322,"NR"
780,20,20,195,195,0.902083774830832,0.432416026822993,0.667249900826912,"NR"
781,21,20,205,195,0.911896223194858,0.498488010577691,0.705192116886274,"NR"
782,22,20,215,195,0.870698282674166,0.481769985236757,0.676234133955462,"NR"
783,23,20,225,195,0.822714735041438,0.553896401282272,0.688305568161855,"NR"
784,24,20,235,195,0.765201704627481,0.597340490166741,0.681271097397111,"NR"
785,25,20,245,195,0.752285032676015,0.602803379976557,0.677544206326286,"NR"
786,26,20,255,195,0.664196735740012,0.595575073368119,0.629885904554066,"NR"
787,27,20,265,195,0.685682310574222,0.578837346764674,0.632259828669448,"NR"
788,28,20,275,195,0.651631447708636,0.616926593852645,0.634279020780641,"NR"
789,29,20,285,195,0.582425032073635,0.629200286836308,0.605812659454972,"NR"
790,30,20,295,195,0.438688438021411,0.562907842181785,0.500798140101598,"MR"
791,31,20,305,195,0.31744933971336,0.560342800068556,0.438896069890958,"MR"
792,32,20,315,195,0.320858026270321,0.520115617063573,0.420486821666947,"MR"
793,33,20,325,195,0.252249316601325,0.543126484666773,0.397687900634049,"MR"
794,34,20,335,195,0.206134334188212,0.457553441956219,0.331843888072215,"MR"
795,35,20,345,195,0.295812353312713,0.484754875510739,0.390283614411726,"MR"
796,36,20,355,195,0.3926756880371,0.525795653842232,0.459235670939666,"MR"
797,37,20,365,195,0.468815630448225,0.499214439426286,0.484015034937256,"MR"
798,38,20,375,195,0.501791883594832,0.469925442921661,0.485858663258247,"MR"
799,39,20,385,195,0.518781305564301,0.511637547555867,0.515209426560084,"MR"
800,40,20,395,195,0.520873803774377,0.477450395845712,0.499162099810044,"MR"
801,1,21,5,205,0.737518837618065,0.628704845803014,0.68311184171054,"NR"
802,2,21,15,205,0.675394634484185,0.662122456457054,0.668758545470619,"NR"
803,3,21,25,205,0.646536440340407,0.633541132961881,0.640038786651144,"NR"
804,4,21,35,205,0.558301985854847,0.605502102087648,0.581902043971247,"MR"
805,5,21,45,205,0.468721219080994,0.569054942964373,0.518888081022683,"MR"
806,6,21,55,205,0.405126490830325,0.552326692792502,0.478726591811414,"MR"
807,7,21,65,205,0.250202888017294,0.563410764275347,0.40680682614632,"MR"
808,8,21,75,205,0.200819335297021,0.500972431636771,0.350895883466896,"MR"
809,9,21,85,205,0.0975805509232459,0.327915484985066,0.212748017954156,"MR"
810,10,21,95,205,0.135978063840742,0.36398049958974,0.249979281715241,"MR"
811,11,21,105,205,0.198653042821228,0.421436647267083,0.310044845044156,"MR"
812,12,21,115,205,0.30761432869449,0.483813535627329,0.395713932160909,"MR"
813,13,21,125,205,0.430676929856054,0.597764283965392,0.514220606910723,"MR"
814,14,21,135,205,0.479346831590273,0.554348573416463,0.516847702503368,"MR"
815,15,21,145,205,0.651383821791533,0.543616652162034,0.597500236976783,"NR"
816,16,21,155,205,0.779219007035272,0.514280067668583,0.646749537351927,"NR"
817,17,21,165,205,0.790220241736965,0.568857951202496,0.679539096469731,"NR"
818,18,21,175,205,0.856654826868304,0.428587032488625,0.642620929678465,"NR"
819,19,21,185,205,0.912565060359389,0.413688213599168,0.663126636979278,"NR"
820,20,21,195,205,0.990923912748515,0.315709354302355,0.653316633525435,"NR"
821,21,21,205,205,0.933176603288178,0.376852892915621,0.655014748101899,"NR"
822,22,21,215,205,0.881487542611993,0.412091170441085,0.646789356526539,"NR"
823,23,21,225,205,0.858574780436795,0.472509366068743,0.665542073252769,"NR"
824,24,21,235,205,0.790320261472803,0.540652742490885,0.665486501981844,"NR"
825,25,21,245,205,0.757782649016842,0.566178857585008,0.661980753300925,"NR"
826,26,21,255,205,0.702833302535608,0.61566780209965,0.659250552317629,"NR"
827,27,21,265,205,0.602798145760828,0.672946203296068,0.637872174528448,"NR"
828,28,21,275,205,0.573591660178296,0.719415595052136,0.646503627615216,"MR"
829,29,21,285,205,0.495761656261703,0.610800962003818,0.55328130913276,"MR"
830,30,21,295,205,0.417917159476192,0.608648831327336,0.513282995401764,"MR"
831,31,21,305,205,0.404902805335524,0.554798444207877,0.4798506247717,"MR"
832,32,21,315,205,0.296843920037414,0.505124319175609,0.400984119606511,"MR"
833,33,21,325,205,0.357040113018164,0.569701647430256,0.46337088022421,"MR"
834,34,21,335,205,0.291470676329056,0.542372268008474,0.416921472168765,"MR"
835,35,21,345,205,0.387016167745031,0.549353904984429,0.46818503636473,"MR"
836,36,21,355,205,0.401694930963717,0.572013728337754,0.486854329650736,"MR"
837,37,21,365,205,0.422537384857263,0.554035183201189,0.488286284029226,"MR"
838,38,21,375,205,0.429728921921844,0.499358715608599,0.464543818765222,"MR"
839,39,21,385,205,0.4111053523499,0.519566707259027,0.465336029804464,"MR"
840,40,21,395,205,0.432742294642393,0.4963665814117,0.464554438027046,"MR"
841,1,22,5,215,0.717336346234,0.592161272008812,0.654748809121406,"NR"
842,2,22,15,215,0.6963454404954,0.559118700772313,0.627732070633857,"NR"
843,3,22,25,215,0.64736775792984,0.555656845447053,0.601512301688447,"NR"
844,4,22,35,215,0.56776485525683,0.56620880993296,0.566986832594895,"MR"
845,5,22,45,215,0.513020884462209,0.549242883092097,0.531131883777153,"MR"
846,6,22,55,215,0.371865228623734,0.54664479800597,0.459255013314852,"MR"
847,7,22,65,215,0.310621292859402,0.555182554613106,0.432901923736254,"MR"
848,8,22,75,215,0.247005693493764,0.531321956057902,0.389163824775833,"MR"
849,9,22,85,215,0.188780138934164,0.489591394556952,0.339185766745558,"MR"
850,10,22,95,215,0.206901184884485,0.489397068338949,0.348149126611717,"MR"
851,11,22,105,215,0.277883548612285,0.458138732805488,0.368011140708887,"MR"
852,12,22,115,215,0.371965261286748,0.497603267634426,0.434784264460587,"MR"
853,13,22,125,215,0.461571161809387,0.567400272109028,0.514485716959208,"MR"
854,14,22,135,215,0.617652409873018,0.607111347232899,0.612381878552959,"NR"
855,15,22,145,215,0.651548838510653,0.601841343737669,0.626695091124161,"NR"
856,16,22,155,215,0.717313497095217,0.574516791554246,0.645915144324732,"NR"
857,17,22,165,215,0.78474571326719,0.448590473559067,0.616668093413129,"NR"
858,18,22,175,215,0.848889275504337,0.448280381331253,0.648584828417795,"NR"
859,19,22,185,215,0.905954972563584,0.305555175310503,0.605755073937043,"NR"
860,20,22,195,215,0.951366318649415,0.295858989114555,0.623612653881985,"NR"
861,21,22,205,215,0.922384163869978,0.27869390474137,0.600539034305674,"NR"
862,22,22,215,215,0.881807766850403,0.409558734599508,0.645683250724956,"NR"
863,23,22,225,215,0.813957758779042,0.514793311549283,0.664375535164162,"NR"
864,24,22,235,215,0.766677968838075,0.573107529189409,0.669892749013742,"NR"
865,25,22,245,215,0.693321294652854,0.616238711970413,0.654780003311634,"NR"
866,26,22,255,215,0.644506551878522,0.653231523804857,0.64886903784169,"NR"
867,27,22,265,215,0.584307095208936,0.681710702601435,0.633008898905185,"NR"
868,28,22,275,215,0.53171017050369,0.727889318227234,0.629799744365462,"MR"
869,29,22,285,215,0.526138333073184,0.621673647544164,0.573905990308674,"MR"
870,30,22,295,215,0.400111029144547,0.625363995706295,0.512737512425421,"MR"
871,31,22,305,215,0.286998688538917,0.540904991434504,0.41395183998671,"MR"
872,32,22,315,215,0.326839419747498,0.513109535849499,0.419974477798498,"MR"
873,33,22,325,215,0.256117315358996,0.518518908634985,0.38731811199699,"MR"
874,34,22,335,215,0.301099269195089,0.531219652987724,0.416159461091406,"MR"
875,35,22,345,215,0.322148133592681,0.556331246179522,0.439239689886102,"MR"
876,36,22,355,215,0.38286493620641,0.549211982861156,0.466038459533783,"MR"
877,37,22,365,215,0.346568874600444,0.4420796453369,0.394324259968672,"MR"
878,38,22,375,215,0.345737781432724,0.488646884317138,0.417192332874931,"MR"
879,39,22,385,215,0.281915880007067,0.465510961245152,0.37371342062611,"MR"
880,40,22,395,215,0.265251027957629,0.519236417456513,0.392243722707071,"MR"
881,1,23,5,225,0.655682247183793,0.589129288729824,0.622405767956808,"NR"
882,2,23,15,225,0.637396921343658,0.638586319654764,0.637991620499211,"NR"
883,3,23,25,225,0.595569249916666,0.59041235912609,0.592990804521378,"NR"
884,4,23,35,225,0.528849960158531,0.538148409325128,0.53349918474183,"MR"
885,5,23,45,225,0.46662097848963,0.485288112671868,0.475954545580749,"MR"
886,6,23,55,225,0.451184347880459,0.526343739953277,0.488764043916868,"MR"
887,7,23,65,225,0.446054463347179,0.559182091642333,0.502618277494757,"MR"
888,8,23,75,225,0.278593941819486,0.531852317281544,0.405223129550515,"MR"
889,9,23,85,225,0.225493050374906,0.547332243533229,0.386412646954068,"MR"
890,10,23,95,225,0.226348840428235,0.47273281733891,0.349540828883573,"MR"
891,11,23,105,225,0.215975088186265,0.494827320321209,0.355401204253737,"MR"
892,12,23,115,225,0.351421205257744,0.468555949453367,0.409988577355556,"MR"
893,13,23,125,225,0.410784362594766,0.510953166612182,0.460868764603474,"MR"
894,14,23,135,225,0.531798897093915,0.625228765869424,0.57851383148167,"MR"
895,15,23,145,225,0.638206344896016,0.568078565970356,0.603142455433186,"NR"
896,16,23,155,225,0.708837403268152,0.515084782370493,0.611961092819322,"NR"
897,17,23,165,225,0.738557207779544,0.459133779145984,0.598845493462764,"NR"
898,18,23,175,225,0.793045045584483,0.464629864655926,0.628837455120204,"NR"
899,19,23,185,225,0.836587853934621,0.395044007217775,0.615815930576198,"NR"
900,20,23,195,225,0.859444807296591,0.354799416237462,0.607122111767027,"NR"
901,21,23,205,225,0.897374576288583,0.36411146255927,0.630743019423926,"NR"
902,22,23,215,225,0.843900505319558,0.421835902693867,0.632868204006713,"NR"
903,23,23,225,225,0.799674991437034,0.500059591343035,0.649867291390035,"NR"
904,24,23,235,225,0.75048837768714,0.537854357486928,0.644171367587034,"NR"
905,25,23,245,225,0.660314120574663,0.626276301849048,0.643295211211856,"NR"
906,26,23,255,225,0.549580078098015,0.695891326977042,0.622735702537528,"MR"
907,27,23,265,225,0.541713756389389,0.699934437515295,0.620824096952342,"MR"
908,28,23,275,225,0.509852884371001,0.669085533557157,0.589469208964079,"MR"
909,29,23,285,225,0.406498436764664,0.602247993519097,0.50437321514188,"MR"
910,30,23,295,225,0.286812280993226,0.573428134241943,0.430120207617585,"MR"
911,31,23,305,225,0.242334230286203,0.554760330523217,0.39854728040471,"MR"
912,32,23,315,225,0.202018320611548,0.540541690415202,0.371280005513375,"MR"
913,33,23,325,225,0.21568792910584,0.54136549692204,0.37852671301394,"MR"
914,34,23,335,225,0.189779640270915,0.490553139644953,0.340166389957934,"MR"
915,35,23,345,225,0.252581457417982,0.485706636039023,0.369144046728502,"MR"
916,36,23,355,225,0.324256561568565,0.538835426028471,0.431545993798518,"MR"
917,37,23,365,225,0.247911511899275,0.495146200734389,0.371528856316832,"MR"
918,38,23,375,225,0.232059713607184,0.485276850062681,0.358668281834932,"MR"
919,39,23,385,225,0.164203681395853,0.447474348845034,0.305839015120444,"MR"
920,40,23,395,225,0.138629253285996,0.403443635357543,0.27103644432177,"MR"
921,1,24,5,235,0.629784395328931,0.696951233508718,0.663367814418825,"NR"
922,2,24,15,235,0.647300198330999,0.616500731957434,0.631900465144216,"NR"
923,3,24,25,235,0.542264732422705,0.634866454532175,0.58856559347744,"MR"
924,4,24,35,235,0.559829492236881,0.574332072900072,0.567080782568476,"MR"
925,5,24,45,235,0.477190597769562,0.556528269074522,0.516859433422042,"MR"
926,6,24,55,235,0.47727641722198,0.593783098953675,0.535529758087828,"MR"
927,7,24,65,235,0.425280983911732,0.592298067556222,0.508789525733977,"MR"
928,8,24,75,235,0.318120748768507,0.547759447967933,0.43294009836822,"MR"
929,9,24,85,235,0.287426194984001,0.521488586842123,0.404457390913062,"MR"
930,10,24,95,235,0.193267654466545,0.503073653417786,0.348170653942166,"MR"
931,11,24,105,235,0.188475858412523,0.517053294311727,0.352764576362125,"MR"
932,12,24,115,235,0.298554789464002,0.567024653349087,0.432789721406544,"MR"
933,13,24,125,235,0.465796240456369,0.479690998827033,0.472743619641701,"MR"
934,14,24,135,235,0.491057623207037,0.579555058543173,0.535306340875105,"MR"
935,15,24,145,235,0.532339376950761,0.519506553208724,0.525922965079742,"MR"
936,16,24,155,235,0.613982464669914,0.601195991805889,0.607589228237901,"NR"
937,17,24,165,235,0.735934824800218,0.505608949207036,0.620771887003627,"NR"
938,18,24,175,235,0.748355754158692,0.423135753315757,0.585745753737225,"NR"
939,19,24,185,235,0.783651245169845,0.421300627835936,0.602475936502891,"NR"
940,20,24,195,235,0.826271538303164,0.37468765986457,0.600479599083867,"NR"
941,21,24,205,235,0.827862199259456,0.423773263438505,0.625817731348981,"NR"
942,22,24,215,235,0.792874192382635,0.48010469336301,0.636489442872823,"NR"
943,23,24,225,235,0.732406034380041,0.599831361936894,0.666118698158467,"NR"
944,24,24,235,235,0.717613022430928,0.609473333484179,0.663543177957553,"NR"
945,25,24,245,235,0.600329082904868,0.669603998382476,0.634966540643672,"NR"
946,26,24,255,235,0.50088935336573,0.671823448706315,0.586356401036022,"MR"
947,27,24,265,235,0.454520557889614,0.725511240168421,0.590015899029018,"MR"
948,28,24,275,235,0.391694671424373,0.658968414136013,0.525331542780193,"MR"
949,29,24,285,235,0.284458327408378,0.661637434200795,0.473047880804587,"MR"
950,30,24,295,235,0.220579630074277,0.539155309926971,0.379867470000624,"MR"
951,31,24,305,235,0.172665599349585,0.536541770697154,0.35460368502337,"MR"
952,32,24,315,235,0.139134599626484,0.454613702330303,0.296874150978393,"MR"
953,33,24,325,235,0.117300664386509,0.365146464533649,0.241223564460079,"MR"
954,34,24,335,235,0.167919012214268,0.469723796521162,0.318821404367715,"MR"
955,35,24,345,235,0.226943618237369,0.412636855610119,0.319790236923744,"MR"
956,36,24,355,235,0.163815056713659,0.440672361869376,0.302243709291517,"MR"
957,37,24,365,235,0.154865411823701,0.473508713161629,0.314187062492665,"MR"
958,38,24,375,235,0.211369559327874,0.469978071670376,0.340673815499125,"MR"
959,39,24,385,235,0.202120503803733,0.42606863265879,0.314094568231261,"MR"
960,40,24,395,235,0.142998724801509,0.376084784102486,0.259541754451998,"MR"
961,1,25,5,245,0.586069316542613,0.750378844653997,0.668224080598305,"NR"
962,2,25,15,245,0.653444297999904,0.588962896773264,0.621203597386584,"NR"
963,3,25,25,245,0.613669580754517,0.586898368912632,0.600283974833575,"NR"
964,4,25,35,245,0.517565300436305,0.58420579506293,0.550885547749617,"MR"
965,5,25,45,245,0.52666442089051,0.610924018995397,0.568794219942953,"MR"
966,6,25,55,245,0.411647344647097,0.600340713409721,0.505994029028409,"MR"
967,7,25,65,245,0.383789820772923,0.620307883366118,0.50204885206952,"MR"
968,8,25,75,245,0.328034196706735,0.550523240055653,0.439278718381194,"MR"
969,9,25,85,245,0.251477951566838,0.528402069467964,0.389940010517401,"MR"
970,10,25,95,245,0.19470224733016,0.500968651638647,0.347835449484404,"MR"
971,11,25,105,245,0.183287102446245,0.507160370417457,0.345223736431851,"MR"
972,12,25,115,245,0.222096866170424,0.524336485273999,0.373216675722212,"MR"
973,13,25,125,245,0.25178027939409,0.467814686171653,0.359797482782871,"MR"
974,14,25,135,245,0.354145876760597,0.500993229294348,0.427569553027472,"MR"
975,15,25,145,245,0.445454468420261,0.559846849675311,0.502650659047786,"MR"
976,16,25,155,245,0.530198140162049,0.5200761914074,0.525137165784724,"MR"
977,17,25,165,245,0.55463045779293,0.514759225114072,0.534694841453501,"MR"
978,18,25,175,245,0.697942142144754,0.503216809065414,0.600579475605084,"NR"
979,19,25,185,245,0.716357062171654,0.483323006039026,0.59984003410534,"NR"
980,20,25,195,245,0.767900884386337,0.502316946320244,0.63510891535329,"NR"
981,21,25,205,245,0.760094899148316,0.48890103296479,0.624497966056553,"NR"
982,22,25,215,245,0.752892476274119,0.525171979415178,0.639032227844649,"NR"
983,23,25,225,245,0.658539578640826,0.674896037322284,0.666717807981555,"NR"
984,24,25,235,245,0.527475912516878,0.702080290568796,0.614778101542837,"MR"
985,25,25,245,245,0.464564873666229,0.709571154697414,0.587068014181821,"MR"
986,26,25,255,245,0.393350584316009,0.717332450543463,0.555341517429736,"MR"
987,27,25,265,245,0.401587484124405,0.690987213172801,0.546287348648603,"MR"
988,28,25,275,245,0.276241078190347,0.628776746612182,0.452508912401265,"MR"
989,29,25,285,245,0.248165729106182,0.592515908921561,0.420340819013871,"MR"
990,30,25,295,245,0.172234680931622,0.535334759484465,0.353784720208044,"MR"
991,31,25,305,245,0.151666048542168,0.482151093052673,0.31690857079742,"MR"
992,32,25,315,245,0.115478207699454,0.340098408102888,0.227788307901171,"MR"
993,33,25,325,245,0.134274801500535,0.298362332819113,0.216318567159824,"MR"
994,34,25,335,245,0.135767068395597,0.425486383700081,0.280626726047839,"MR"
995,35,25,345,245,0.163528192188205,0.390721104898619,0.277124648543412,"MR"
996,36,25,355,245,0.205953792647293,0.377120515951716,0.291537154299504,"MR"
997,37,25,365,245,0.316434932382355,0.449713016802889,0.383073974592622,"MR"
998,38,25,375,245,0.311229282635455,0.468542246541508,0.389885764588482,"MR"
999,39,25,385,245,0.337740281314487,0.416628369611912,0.3771843254632,"MR"
1000,40,25,395,245,0.267887410712881,0.442636092796763,0.355261751754822,"MR"
1001,1,26,5,255,0.636917520732095,0.727029846850186,0.68197368379114,"NR"
1002,2,26,15,255,0.654452607804952,0.665314338676784,0.659883473240868,"NR"
1003,3,26,25,255,0.66002822264513,0.667282700503069,0.663655461574099,"NR"
1004,4,26,35,255,0.521085892287196,0.653680028346096,0.587382960316646,"MR"
1005,5,26,45,255,0.44927771183591,0.631342997727706,0.540310354781808,"MR"
1006,6,26,55,255,0.43595820930281,0.607806030745979,0.521882120024394,"MR"
1007,7,26,65,255,0.352041322459099,0.616098602167143,0.484069962313121,"MR"
1008,8,26,75,255,0.299093123949587,0.639735642631463,0.469414383290525,"MR"
1009,9,26,85,255,0.151580644771762,0.510243825167863,0.330912234969812,"MR"
1010,10,26,95,255,0.128148420717463,0.438567665578432,0.283358043147947,"MR"
1011,11,26,105,255,0.12754586682292,0.487911253606008,0.307728560214464,"MR"
1012,12,26,115,255,0.189050823400981,0.54765694671608,0.36835388505853,"MR"
1013,13,26,125,255,0.214328312663503,0.570845028417198,0.392586670540351,"MR"
1014,14,26,135,255,0.287564992262554,0.495571919140223,0.391568455701389,"MR"
1015,15,26,145,255,0.325364941276729,0.544984341715366,0.435174641496048,"MR"
1016,16,26,155,255,0.380055064278776,0.496598449920425,0.438326757099601,"MR"
1017,17,26,165,255,0.508254715833333,0.580491012242929,0.544372864038131,"MR"
1018,18,26,175,255,0.546734263817554,0.511776231706483,0.529255247762018,"MR"
1019,19,26,185,255,0.577683269832891,0.59035372158052,0.584018495706706,"NR"
1020,20,26,195,255,0.665526882207255,0.570954832166181,0.618240857186718,"NR"
1021,21,26,205,255,0.695506583526943,0.558612326291037,0.62705945490899,"NR"
1022,22,26,215,255,0.692521105701106,0.619469672304348,0.655995389002727,"NR"
1023,23,26,225,255,0.587456584437188,0.698837887451484,0.643147235944336,"NR"
1024,24,26,235,255,0.45996762715264,0.705653662839622,0.582810644996131,"MR"
1025,25,26,245,255,0.352054173120551,0.701325949595919,0.526690061358235,"MR"
1026,26,26,255,255,0.282433781710368,0.679771270493114,0.481102526101741,"MR"
1027,27,26,265,255,0.265916558977943,0.6237388462263,0.444827702602121,"MR"
1028,28,26,275,255,0.366991909431887,0.622384763000892,0.494688336216389,"MR"
1029,29,26,285,255,0.241193523275705,0.527117039316121,0.384155281295913,"MR"
1030,30,26,295,255,0.132393541141867,0.431794038595354,0.282093789868611,"MR"
1031,31,26,305,255,0.147665155721996,0.359524479318474,0.253594817520235,"MR"
1032,32,26,315,255,0.122462559146044,0.311761885733695,0.217112222439869,"MR"
1033,33,26,325,255,0.107078115528683,0.345144397972121,0.226111256750402,"MR"
1034,34,26,335,255,0.137819738103705,0.330843107686869,0.234331422895287,"MR"
1035,35,26,345,255,0.25295539402869,0.445565192188342,0.349260293108516,"MR"
1036,36,26,355,255,0.291172475150529,0.446633126636309,0.368902800893419,"MR"
1037,37,26,365,255,0.385008344721677,0.455627841672557,0.420318093197117,"MR"
1038,38,26,375,255,0.425467825633121,0.402309900749812,0.413888863191467,"MR"
1039,39,26,385,255,0.463787192128772,0.466329628284342,0.465058410206557,"MR"
1040,40,26,395,255,0.499347045867393,0.501726759388859,0.500536902628126,"MR"
1041,1,27,5,265,0.654795916744885,0.744611163149006,0.699703539946946,"NR"
1042,2,27,15,265,0.575351530193898,0.665373422811666,0.620362476502782,"MR"
1043,3,27,25,265,0.597469532216188,0.682825107041758,0.640147319628973,"NR"
1044,4,27,35,265,0.475487619949894,0.61000250109882,0.542745060524357,"MR"
1045,5,27,45,265,0.359117413740581,0.60914111595208,0.48412926484633,"MR"
1046,6,27,55,265,0.263070859657635,0.580861123829267,0.421965991743451,"MR"
1047,7,27,65,265,0.204764902614971,0.57057848936707,0.38767169599102,"MR"
1048,8,27,75,265,0.157458051489343,0.533150701233864,0.345304376361603,"MR"
1049,9,27,85,265,0.161687676045825,0.540170962899209,0.350929319472517,"MR"
1050,10,27,95,265,0.131002738216421,0.549695757566805,0.340349247891613,"MR"
1051,11,27,105,265,0.0824163595968576,0.430319673174109,0.256368016385483,"IR"
1052,12,27,115,265,0.0966016119852198,0.382603658831373,0.239602635408296,"MR"
1053,13,27,125,265,0.145855117339225,0.437406734107212,0.291630925723219,"MR"
1054,14,27,135,265,0.167364248404712,0.510161372100045,0.338762810252378,"MR"
1055,15,27,145,265,0.222548042958381,0.475558911176666,0.349053477067523,"MR"
1056,16,27,155,265,0.291025333653203,0.515401346837704,0.403213340245454,"MR"
1057,17,27,165,265,0.383396305195392,0.558933497252669,0.471164901224031,"MR"
1058,18,27,175,265,0.40362938549062,0.589312967056556,0.496471176273588,"MR"
1059,19,27,185,265,0.501596182269848,0.585144873697304,0.543370527983576,"MR"
1060,20,27,195,265,0.591819744487458,0.649350076110402,0.62058491029893,"NR"
1061,21,27,205,265,0.58873585516072,0.635969317900283,0.612352586530501,"NR"
1062,22,27,215,265,0.525041719421821,0.718925549707581,0.621983634564701,"MR"
1063,23,27,225,265,0.499463401611277,0.756809274565584,0.62813633808843,"MR"
1064,24,27,235,265,0.326534758099331,0.69622882349871,0.51138179079902,"MR"
1065,25,27,245,265,0.293864466202569,0.692681528558162,0.493272997380365,"MR"
1066,26,27,255,265,0.319160025492662,0.691566157219251,0.505363091355956,"MR"
1067,27,27,265,265,0.263849189882845,0.65078088887636,0.457315039379602,"MR"
