"block_id","col","row","x_km","y_km","road_density","main_road_density","roads_per_person","intersection_density","roughness","rutting","deflection","curvature","crash_rate","craf_schools","craf_hospitals","craf_industry","dist_ports","dist_airports","population","income"
848,8,22,75,215,2.245548153185,0.266836077419096,0.80558464295322,9.34016679428078,1066.48428115867,621.804535322334,524.877839780902,282.316955746527,4.07934420660621,0.769982489100669,0.709101642853443,0.724002250249012,120.667263932733,65.2712112217521,144,73.438971180127
849,9,22,85,215,1.93461576374123,0.183760127352443,0.537001867690567,7.62377075089111,1046.57287465648,673.95132570818,501.393867975487,292.770788707926,4.04548804195885,0.759401543467044,0.738445979326682,0.698759595152455,131.882397834853,74.4352692786068,87,72.9031775826447
850,10,22,95,215,1.71148597882167,0.214354164265715,0.655628293704395,8.48350428291048,1069.727989409,663.306905287604,500.208492406319,284.18567530763,4.21491107417568,0.745800026178209,0.709940307162009,0.682579846614475,121.203376516469,67.9089384361976,110,70.3988020817309
851,11,22,105,215,2.55219699939355,0.277785831939322,0.843656803315171,11.0014477774824,1078.3069042182,642.425728911589,501.811700356376,280.946541680353,4.40596710535408,0.76765165605838,0.706650907990586,0.664004114590743,123.585386305076,75.5029762340687,166,73.5326240405909
852,12,22,115,215,3.15671338640767,0.364099457031972,1.16480778014417,14.8521998741868,1045.45338932569,646.635224948555,495.986421099094,283.318752969079,4.23351121657796,0.755089760791415,0.713066446456397,0.704727995235363,128.686084557002,69.5096586336248,510,75.9948292549245
853,13,22,125,215,4.1279199937896,0.431900901981434,1.45339187226898,18.1080422160969,1009.40699458136,610.914643055677,493.497431847301,288.178777486931,3.96736663095142,0.793853481727574,0.739579109028265,0.699761522567055,109.129273990024,72.1295184370356,1327,74.4596453938416
854,14,22,135,215,5.04367512417905,0.61423604417728,1.77418634160691,25.1650858051113,988.157542805109,610.484973778352,471.658896060504,280.994382115616,4.00602241425851,0.798735239695289,0.756947078092331,0.728108754480604,113.212329989051,64.5279134190539,1415,77.3682231851238
855,15,22,145,215,5.54187194908221,0.648824352844688,1.84211392750261,26.2439383638858,986.896179520217,617.05912361101,494.385711074218,281.551741084992,3.86446584341715,0.766659829967769,0.756567516873935,0.745518831329201,111.868697960968,67.244774986441,5058,76.0740022982819
856,16,22,155,215,6.01395099434466,0.691219496219148,2.09899855983035,28.9404705893289,1036.57869805581,630.25606777452,490.77764753575,275.188907679572,4.00403179142844,0.787423292054774,0.74418933647317,0.701104861379554,115.207031782489,63.6216518112022,2799,76.2078222363206
857,17,22,165,215,6.49783523225272,0.767195793395712,2.21513461244629,31.9857870442975,1051.52388043721,647.265420898451,513.976175536719,293.307667960013,4.28551110418129,0.731306071940258,0.708012182690068,0.69057533658394,122.227335197566,81.0578656586962,1717,74.6193582176229
858,18,22,175,215,6.7528359802351,0.819610417522389,2.42485048510994,35.0309272278361,1070.42268911978,633.502911603789,520.186903640479,291.525238702357,4.24453716086049,0.734811002359226,0.741660194793283,0.65359623734231,130.871466148925,77.916576305949,5095,71.8840383571563
859,19,22,185,215,7.32633240736071,0.863214380911778,2.51215620035567,37.6678330322307,1129.26405213538,669.930597378332,536.595587500646,308.279458012969,4.38990844693351,0.712862616038385,0.618151528657268,0.62767337520844,147.032015451234,90.6938373237248,7553,67.5551234468017
860,20,22,195,215,7.79157027717303,0.955001221696748,2.61572523515595,38.758324764697,1103.26017288592,675.959449815449,534.032314277066,305.588321088011,4.86914536066706,0.698153102135121,0.645778625358739,0.665587124622837,147.253816753854,84.6998260006669,3921,68.7930450758885
861,21,22,205,215,7.6706614281222,0.903974750962775,2.4908961295161,37.9374374631464,1091.84326918542,684.915902700886,522.538096854289,301.128245179867,5.06664591731784,0.725135316962019,0.65902752179713,0.644379320111683,151.085171987595,87.3175118414264,4403,70.8638224488974
862,22,22,215,215,7.39302553076933,0.847234714478164,2.50266250872095,35.8250238472559,1058.68373450468,667.577533351453,503.092586396442,304.826024949283,4.32913943830274,0.738572694586386,0.68057188432434,0.646343522651192,133.03764509289,78.6318400138209,3191,73.7123090476591
863,23,22,225,215,6.82422721090475,0.809665349305934,2.25270877257949,33.0239792385953,1022.9952052076,638.997209122037,505.04631993257,277.136953211229,4.1996215368793,0.77010074511697,0.705910359044923,0.708114761554052,116.964258178188,73.3699603249315,2611,73.874007691856
864,24,22,235,215,6.41113728823336,0.784882568631666,2.12081501051824,30.8676197021206,1035.84317644978,599.660061002955,493.130336007729,274.199456205444,3.9912368230564,0.768901539935918,0.782788526366002,0.70362390494224,121.766263154237,68.5008755995366,5042,72.1407210990927
865,25,22,245,215,5.7248848828476,0.694522156005981,1.87165849351157,28.5734475140895,1018.53950895302,599.659823750506,490.406482273761,277.40671254434,3.94431871541379,0.808222657974374,0.748200203490489,0.722499229684312,110.417994340255,60.3541724417598,2205,75.2419281997199
866,26,22,255,215,5.42570455498092,0.624954531079054,1.79076712623195,26.4705866371567,998.938209189315,602.094215201791,475.604280334103,271.148278089387,3.74365093057369,0.841146544073563,0.763635082479092,0.731594095890434,102.026058820848,68.1031060288029,1841,79.3274796367313
867,27,22,265,215,4.82224813221593,0.60428816094867,1.70185598985522,23.3064537030023,923.965058823381,605.509092718048,469.663274625914,277.979180010896,3.62685128573515,0.814302579698424,0.795803309250133,0.758782222458941,99.9394800182752,70.4422142136859,1428,78.7298687513066
868,28,22,275,215,4.60200085342702,0.501918920602916,1.53810292993225,21.6400020500836,995.258895653004,603.669782996303,465.545864205674,271.549347648308,3.13366039852437,0.819205335127922,0.787125459598302,0.789266483243194,94.9501355361667,71.9874756347498,1297,78.1740732005064
869,29,22,285,215,4.42042796754615,0.521474280479459,1.50504527086138,21.3894223093484,1031.11593595984,603.815449789418,467.641919999311,269.904629420715,4.11536565895993,0.821476681470311,0.773431046104076,0.78768067165678,109.764089563064,68.3432953291771,1939,76.4951278844787
870,30,22,295,215,3.62909058681484,0.384147096238195,1.29812098060527,15.3777483077883,985.141015070177,594.391009982475,486.633129781763,283.339563997451,3.62357396664875,0.793851991183304,0.77115395816989,0.718916200447881,115.492282157706,69.9630388894251,892,75.3873946695222
871,31,22,305,215,2.60982532438459,0.313950503594201,0.90177429826448,10.8403509474186,978.689738942017,641.353300906193,501.090661841553,272.290024917345,3.95122007123004,0.768663011664782,0.753565263551382,0.705429215398894,126.861333269778,77.5508252880958,264,71.8931521495572
872,32,22,315,215,2.7553444238704,0.344839461123078,1.07959629716554,12.5374991127275,1021.29127810646,650.112697928885,507.503185281177,288.222091152139,4.1838678301291,0.782430083956613,0.73406351154171,0.725655669986115,120.496302102678,75.0773162168862,295,73.2692623543983
873,33,22,325,215,2.25042952414778,0.264216574193286,0.85885866665875,9.85406883166688,1015.5797644575,630.46963953523,475.406622964088,289.5498096367,4.16307364008367,0.754390155131428,0.706282041041192,0.732779740540155,122.390753387308,75.1678609325489,222,73.1910644520755
874,34,22,335,215,2.78800848232931,0.30139344622298,0.868811683985142,12.0380694570795,1036.51850888068,620.191821244128,486.256334027538,281.453713334769,4.16581480621206,0.776289933001991,0.746147817880737,0.673379725539786,113.009012296565,73.3087339497715,354,76.9010641016636
875,35,22,345,215,2.92176731937562,0.351325514536719,0.969306751465491,12.3176241249906,1043.50178567627,635.950990830208,496.372447157137,287.905851082399,3.81057089106753,0.783101150744043,0.745968041190881,0.709409853857902,120.628506141205,71.9053988707965,648,76.1569220115771
876,36,22,355,215,3.28876773753943,0.346346868049242,1.22755608585218,15.4563404313359,1051.79628110718,642.171204156844,495.341810217181,292.463187006931,3.87365603752981,0.778681697509064,0.739977370743385,0.722997726478594,118.427294776488,71.4764828231114,634,76.2624764423294
877,37,22,365,215,3.33085581702673,0.400945134152817,1.03911696691012,12.5450546651863,1088.97420831324,638.524530537911,519.733853698525,287.287563423489,4.31647950255415,0.751402653338586,0.701168067912418,0.670256953166963,128.952452420313,76.9976130319228,965,73.2791597306129
878,38,22,375,215,2.98208654826246,0.357523955741857,1.08021317633135,13.5136674469774,1034.37323082159,613.03697460493,500.326943071564,286.994835832459,4.22012913644165,0.77184226531935,0.707428817953857,0.67668983715195,125.191798555483,77.1492407161059,352,72.0680460479652
879,39,22,385,215,2.6889519560611,0.254993009656518,0.875325619289139,11.257965888902,1046.69694446659,629.720812590326,529.766831538103,282.115992266673,4.30656296100924,0.749220414789835,0.715214418647663,0.695507843166588,123.358342560243,78.9780380870206,369,71.0672229000899
880,40,22,395,215,2.32582875454796,0.267089592683799,0.864892065920509,10.4045686258358,1013.27478430257,616.731359315784,505.699654853654,287.172761974157,4.24410630671444,0.757200781632223,0.72391067052684,0.712144800372077,125.437126799592,67.6198110657097,344,71.8619814554998
881,1,23,5,225,5.45203552553236,0.677157603329173,1.93367581519353,25.8761184563942,996.699445241252,612.237984954099,498.608912016207,281.338704605765,3.8060082858359,0.798753368589532,0.710614461576087,0.730725286472756,117.187155057642,68.2843261027943,2521,74.4592077267075
882,2,23,15,225,5.38113114027519,0.616759506512507,1.8090543676153,25.9858610826507,999.160998446765,596.700719781633,477.552110511424,264.544244794817,3.79007728207181,0.79329241808763,0.7860736486952,0.743115338480367,108.250779407362,70.8381650767915,1325,79.3263361580509
883,3,23,25,225,5.15541225446017,0.581127189138499,1.71146294296728,23.9285680125937,1006.47323555873,606.256556637028,497.028410882093,296.783045206036,3.69118233541309,0.802292592583846,0.753561565632467,0.696945561182918,109.771545045569,72.7223109731824,1656,73.8758279317986
884,4,23,35,225,4.70628739158617,0.507847062996572,1.59338831290849,20.8514081434622,1043.29401349798,653.119618258871,476.465994963728,271.791233366059,3.99383025992763,0.758838968085852,0.712415686613693,0.708060081166546,118.183771393365,72.5428550912991,802,74.580556380795
885,5,23,45,225,4.20790008940367,0.500744630774198,1.42622698799862,17.5335407010359,1021.29157744387,637.898384359677,501.125586686342,292.135367115635,4.3197396732241,0.770793867823565,0.698846121725177,0.682259581311885,118.227525678546,73.7458012107287,1302,74.3583775521859
886,6,23,55,225,3.86441292134525,0.48860049095757,1.30698652960937,17.6463457492522,1032.58446880631,631.468372491437,499.728091910504,280.049944238831,4.31887388468762,0.790046249114166,0.732920409694115,0.717996533514299,117.418270732016,70.0130037295575,941,73.5396066553033
887,7,23,65,225,3.8594074815,0.398101448921642,1.28802741197836,18.6249320669141,1025.36731663984,626.244264141649,488.771923081028,283.040361817351,4.13441739884469,0.770791998325631,0.774072851774025,0.699209984837264,114.100129230057,66.761130795293,654,74.6412719644004
888,8,23,75,225,2.3356562083213,0.3257533541588,0.933205542308502,10.3046394335798,1038.43939701156,611.774586502534,487.055408582735,285.057321005991,4.27369819651077,0.794105733885649,0.702293963159677,0.6824278921153,118.863549091842,63.7674701981758,205,72.2254137199351
889,9,23,85,225,2.43129774914173,0.248147609226299,0.729284408157239,7.88067581341144,1021.89645004028,635.26586668635,515.962001926162,280.702269994104,4.05127245180118,0.819210186125321,0.719938057241028,0.711129865200407,118.572613338395,69.3122899532459,171,73.5403368522176
890,10,23,95,225,2.20290765339999,0.225988790097979,0.802831824424396,8.30451125109823,1033.16631112383,632.12687254971,505.18191545391,293.46386197795,4.30658040734612,0.769142558121161,0.717363996163896,0.702506492742643,125.972112638268,79.5050564263899,235,74.0626307898671
891,11,23,105,225,2.07336590086702,0.239286399700435,0.721704370376322,7.89657574060016,1021.58691914663,624.80065467453,515.083797041716,292.454127769391,4.15884441733986,0.775188053208684,0.739378076241867,0.692796160252638,128.843464003778,76.8391914256718,201,74.9328623290314
892,12,23,115,225,2.99487930171817,0.364898047308568,1.14706645279981,13.5170850176659,1056.55874046229,653.007166566591,501.598239011876,297.419488477113,4.58482653872531,0.754731830364946,0.71204235885935,0.718560959463234,122.426388102462,66.2326702722709,632,73.0776493093162
893,13,23,125,225,3.51841807989038,0.406710156927428,1.2447737084981,16.4065709266839,1032.24428855662,644.610897688937,504.471634763342,305.352868885888,4.09483408584349,0.750496851405807,0.738136184972409,0.705170463840945,112.770951154546,72.996707542015,622,72.3250230802539
894,14,23,135,225,4.31478923708309,0.566007872995313,1.45900476056576,21.6415099354695,1027.28270244491,630.489717081002,482.235096537727,264.039930041799,3.84628026412672,0.824463246151805,0.79126978300317,0.769784620221784,112.93248090115,72.1711282828653,791,76.5815562766355
895,15,23,145,225,5.09049455542716,0.609888346325248,1.82821717845549,26.5733340877856,1038.63108226895,628.377768596928,500.465714368012,265.564520520793,4.08024229731555,0.802581820811537,0.707367061194877,0.761724997087998,115.320346434673,69.9128330390124,919,76.9755754399777
896,16,23,155,225,5.84669146679165,0.707657592055831,1.97385530141927,28.9352292555569,1043.80570964234,660.617897942003,507.973802524644,284.545168741135,4.06403435405709,0.757832054134762,0.753292360342212,0.734336254979706,128.97756722198,73.1196790590712,1948,72.6433957567243
897,17,23,165,225,6.01416080106303,0.738834268751698,2.07366436761352,30.1458025218796,1038.29990771008,657.881490434439,508.705114367628,279.310941253103,4.49379170540412,0.765123041791425,0.701908784527788,0.687501459066318,122.040194342365,75.2195493361078,2440,75.3093652609145
898,18,23,175,225,6.54339233841341,0.759773525922252,2.14995729858837,33.0291793043079,1090.60594611888,651.000138470397,521.269643201546,275.732458941916,4.16470791326113,0.756413427296686,0.721977516138743,0.646794292549949,128.833652421031,74.169727312392,2760,71.2386422738962
899,19,23,185,225,7.0305370516999,0.834723385869359,2.39132961603815,33.4686894064967,1069.51290253079,671.969129636002,506.233417882125,291.714380338378,4.70748101413631,0.731716964430534,0.717747860688504,0.682634240515912,141.373626562846,75.7817506129788,3047,73.3193633688682
900,20,23,195,225,7.09789449322567,0.848554565007161,2.48242580626685,34.5823472326351,1089.66861160049,650.748328690349,522.885299207422,295.396104702393,4.72053219733164,0.715634167359761,0.662147355831752,0.659927351358764,137.718518484176,81.2630034309182,1600,68.6643030201619
901,21,23,205,225,7.32763416104922,0.869584055274379,2.44486339767399,37.2041716888997,1082.43330170327,669.58332726031,534.338103469213,295.198440816104,4.45967560135537,0.737890180056246,0.635817225409277,0.638451499429021,138.808588229242,80.0089440729895,2473,69.1479540190782
902,22,23,215,225,6.87587687415686,0.838896025898441,2.37589002527418,34.3692632686027,1093.03336446248,635.082371208939,517.362605274006,295.111061578944,4.1552200519678,0.75196252379607,0.67067504353831,0.636888803125935,143.388820877796,76.1615809809123,2726,72.7758548055611
903,23,23,225,225,6.74835183777471,0.796608892997438,2.30625288340715,31.8916999874501,1039.02965732531,641.238427748207,502.964074396705,284.003055959285,4.06942878102724,0.775496724554496,0.708128762595153,0.650997392773366,124.556200588298,71.7297339438363,2040,74.1103614683502
904,24,23,235,225,6.18655779561429,0.742173895649843,2.14634360967953,30.4103726256506,1030.60461301315,640.512305255622,510.52800581747,285.575857774194,3.80202685574165,0.758433314938997,0.722319043303755,0.712512333291273,124.152615164641,72.6336758914212,1544,74.2589899787749
905,25,23,245,225,5.61209543225771,0.597286409464705,1.85024449704492,27.5433129162504,1009.86377013422,611.689607228623,484.049219308828,275.656669899764,3.88110722900838,0.806518917065307,0.748955790276337,0.715434066567466,96.8408726062053,64.5381661043468,978,74.6988775983233
906,26,23,255,225,4.66680345739639,0.593439276879614,1.611106086683,21.3218126359231,967.012189895576,603.063077133037,481.947588980728,264.319279504656,3.50786919533971,0.793287107836717,0.80985076654401,0.76407940838015,105.985636640556,64.3701121940952,1984,80.0115175708527
907,27,23,265,225,4.35502999375374,0.548962985039282,1.48940283180083,22.4818230642818,975.019511710683,572.586880238155,474.57251039042,270.481284127342,3.66663111155277,0.821546373233803,0.755359953728613,0.766777377314904,95.1009244350965,61.4558485769562,1901,78.3419449212812
908,28,23,275,225,4.40707777864225,0.542930754831665,1.45970310460758,19.9855977024208,962.91210769751,594.627832404168,481.705713968059,265.717790466362,3.85848365474825,0.818360658813714,0.756782441529618,0.756237078888164,100.974987971537,61.4359533364438,1804,77.514048061185
909,29,23,285,225,3.68643695953389,0.4096142399254,1.2175407416233,15.8477672040078,966.643004322743,589.733520878814,475.05322005502,277.682796558094,3.96292679564768,0.780107976267494,0.732854730621644,0.732318695448919,100.063176167209,75.54318086417,621,76.5234583232181
910,30,23,295,225,2.45208366585205,0.311300059322842,0.828191433699537,11.5176349561778,1033.32613008431,617.788835455667,493.639345211224,288.091220733802,3.98004316205007,0.799705726907248,0.685305612968035,0.744542991870974,114.86397046819,63.2892515157917,388,72.6508523924182
911,31,23,305,225,2.30236824421556,0.263040714139654,0.737983377968794,9.24875504358769,1038.85481739835,620.81313811579,476.804188238604,291.148987600685,4.06401442731584,0.791048809830698,0.74619390413829,0.721295367000782,115.150988679735,72.1897514676431,140,74.3699214613446
912,32,23,315,225,2.0528041249221,0.258321070232212,0.70898608390169,6.56797262614646,1078.15811824504,593.942367211623,490.701065581515,282.344303968484,4.01876556841251,0.779848428277814,0.738188117925115,0.671114079444719,127.15409457141,66.4071494874935,135,75.0635718714456
913,33,23,325,225,1.8699109010737,0.237997295304426,0.79201694073913,7.89808730272655,990.602466047749,654.514372244322,510.450436175378,288.146904382056,4.18048865314419,0.775262260223837,0.732699450805347,0.742799683469011,111.221888417897,69.8701098344722,153,73.0636679881314
914,34,23,335,225,1.8334380792072,0.214036374675984,0.688417213143699,6.68516032488136,1040.7700384396,617.515286893904,492.851836688589,298.196586482184,4.26788245244518,0.774859330424322,0.714188648177417,0.684773166504607,128.762717872015,71.6795887834192,116,73.5676132977717
915,35,23,345,225,2.11706620538586,0.2765648812698,0.834553261923715,9.74518790762891,1046.70832007168,641.30588180206,491.869326090862,291.970219074962,4.18162067721709,0.781827719351032,0.678548692702995,0.676024584301272,115.734726327555,77.2560391866557,297,74.0407109087732
916,36,23,355,225,2.74944330662266,0.347283448777356,1.00210605040213,12.6917680942191,1029.9468619718,630.795941809449,491.423525538781,281.288912734991,4.18073902084335,0.777488505638305,0.714365903099858,0.734401753980787,108.210354724041,74.2906483352148,403,76.4321470963336
917,37,23,365,225,2.28733409495988,0.290808373931756,0.879151869258194,8.62365626585181,1027.64862888673,625.342706897834,508.789831167753,282.756406532939,4.28154722130201,0.766607825603949,0.720491862909759,0.701801282138744,124.856843173777,74.8347998976504,454,72.2586319009184
918,38,23,375,225,2.41522170934917,0.261352486519542,0.637997941968507,8.72689004874428,1076.18312461657,642.672997206467,504.319478441407,282.206233463198,4.33214601391329,0.758984122967721,0.693012057326363,0.725776685933619,117.602544490678,74.0143833602644,72,72.0811259814558
919,39,23,385,225,1.60645839423934,0.204173582748116,0.611054020362703,5.50461108345965,1047.26388086439,653.074201662548,493.180774220198,286.163245434858,4.48806087077989,0.736948245407354,0.721921732781407,0.68959497725018,130.847056720903,76.3503992483243,116,70.5859067914931
920,40,23,395,225,1.17137569679593,0.163199332772952,0.498859573293179,5.31879912739423,1060.665067897,652.520720891774,534.393974497316,304.071343032746,4.52555599427001,0.737238003519697,0.705465738711102,0.664850571882672,128.035193524979,77.9869978070982,189,72.5933959237169
921,1,24,5,235,5.36962143409024,0.619080930039863,1.79927240885821,25.3918142210735,926.815716658675,580.330199716163,477.03050637261,275.390948373686,3.63408490120885,0.860151605495034,0.740619659690822,0.745090990293975,96.2795925706164,64.7394411338125,2478,79.3262356037202
922,2,24,15,235,5.23060015947541,0.620984170474526,1.82655661353992,26.9260038969183,1003.73146310065,593.541657472,493.972469893657,286.412278431316,3.89207721396616,0.795867252641686,0.748999720944814,0.75121200480747,100.779520404063,68.4070478342862,1419,76.6938511866491
923,3,24,25,235,4.67772704883982,0.536398845041836,1.62065892281985,21.4661605458664,1031.56333683205,590.466547062065,494.890703309992,275.677504001017,3.80522172164413,0.792036153716131,0.755864138671054,0.755769933418855,111.498192882109,60.3545127328263,772,74.7335202227477
924,4,24,35,235,4.64826868060984,0.563355853629547,1.69176411313024,22.2270964390544,1041.23859926849,615.821343459765,483.719290339756,284.51122217404,3.89503316058454,0.798382860128571,0.734565627044151,0.738209309561356,120.500820740357,70.5629053506636,1364,77.0353152834106
925,5,24,45,235,4.2373292517232,0.478515630882195,1.35392634058234,19.042467059308,1029.47105532349,619.29253213199,501.989359503681,271.541210237739,4.17867829223061,0.821489558305095,0.744632183497124,0.703649336528679,106.177239597114,74.5103493045962,1510,73.9497704200114
926,6,24,55,235,3.82517680189087,0.492368449089574,1.3298034974859,19.7090001926101,975.43581069788,622.131557151883,486.567439886254,275.857933808401,4.13739531324354,0.813253378962087,0.742763638872443,0.756598737280792,112.485588921635,67.800307193123,638,75.7681289043847
927,7,24,65,235,3.63006781615712,0.434884936884643,1.3072094316153,16.6877624007314,1035.14151587293,626.730071608577,479.446293986072,294.763326783696,3.83097702216692,0.800799870557051,0.768131124227492,0.708260291941136,116.924350393463,63.897318158116,568,76.8559386995249
928,8,24,75,235,2.74493844838006,0.329193880833134,0.99254728236461,12.4993609875825,994.926064688576,609.208218831484,515.047719023163,282.495164059262,4.01671940498111,0.780694676443354,0.741330240570828,0.710000146279877,115.930181034008,75.3783304931863,491,75.4198277596772
929,9,24,85,235,2.68719413451295,0.334832947566994,0.861310224799162,10.6431133546817,1034.91073052355,606.245991126984,496.646041065812,279.583388276314,4.06049432183084,0.79492109302416,0.701770432578202,0.70260398600578,129.156008749018,75.8215306041881,451,75.4971283525829
930,10,24,95,235,1.5093672761833,0.251098599600959,0.543633193230734,7.75503609320192,1015.03270122203,636.812532268639,491.629832798688,272.925879812139,4.18139428532336,0.772448239774059,0.670666459054994,0.726166496284491,133.067463717422,74.5499072795433,158,74.4668813401386
931,11,24,105,235,1.91857667478824,0.193535561146998,0.699670053011615,6.66223155877371,1055.9168278477,627.518211042226,499.962246009745,274.862609249202,4.05135897975658,0.761427271184827,0.706080005510139,0.694577382624677,124.607878324306,72.1152846232675,114,72.7081519871864
932,12,24,115,235,2.83271935979996,0.304563297882423,0.890783003633361,11.5904904506084,1027.92388651671,594.347819509294,505.235777564983,274.5959425809,4.00638212812084,0.787795025839862,0.75761891021179,0.699838219885752,130.348557496323,64.5557648077185,688,75.4553308888797
933,13,24,125,235,3.9279202998431,0.461015577290593,1.27478344326256,19.3029957051406,1048.57654734342,665.36976186991,499.602933112864,281.369790609193,4.12082687563188,0.73199860326239,0.686827447155531,0.676123662791192,121.024736869273,73.5735501106115,432,73.2899884748152
934,14,24,135,235,4.02193227064878,0.501229641658736,1.45253514003818,19.7504099390054,1047.22813771596,623.566992621063,491.055992619661,290.05900189051,3.77060016124915,0.775043166775717,0.736431333677197,0.744877217250167,118.957842397337,68.0978345589003,660,77.2211137469001
935,15,24,145,235,4.78580013417604,0.53430993479858,1.5574772448226,20.8009321793442,1022.54637400792,626.459210636647,501.371898987723,283.695509692626,4.24800030936016,0.759430838941494,0.734077608897478,0.724380963627647,121.797237707703,71.6499151650849,1138,72.5876287743698
936,16,24,155,235,5.06797691863453,0.609653855266004,1.71690233669167,25.1737213051477,1004.6490479363,615.993693144076,490.27200363208,270.937539471922,3.88185316708997,0.794738923990387,0.729480925903904,0.738709006560383,117.579316877056,65.4804749042962,3192,77.105139473082
937,17,24,165,235,6.20153593092475,0.703936683001907,2.049772763671,30.2158162470747,1062.51954087322,639.636161653422,510.516874747148,282.20638966036,4.18923769235588,0.772427704403745,0.731971162833087,0.692145475096721,122.183654987732,70.7272683129087,5376,75.0779955036108
938,18,24,175,235,6.60273116458563,0.715062086874502,2.1027592713357,30.1005576681945,1073.16184956616,675.945273349483,512.077910705917,281.114596792711,4.43849927714674,0.745604016975701,0.725035675691738,0.68829295837027,129.850037558428,83.8876497844195,2015,74.0137242975825
939,19,24,185,235,6.61879073946552,0.754809363594632,2.2972132116547,31.4407437246513,1058.32165586964,624.826675860353,528.364773210279,299.411532116614,4.43065172110856,0.741947439670799,0.681205503039778,0.690067301161874,133.716920806834,78.3566100030744,2248,69.2080147451314
940,20,24,195,235,6.87968223956698,0.807600489335369,2.27880600837211,33.842774148114,1123.63433832209,647.650905431355,545.356346503976,286.076272934429,4.55835624987127,0.706290252376572,0.658046297118453,0.642098038317271,136.312405385192,72.1435627558943,2839,68.5799872226214
941,21,24,205,235,6.93277737292572,0.780120261824159,2.31692938440664,34.0808614525781,1078.31946716522,652.467547074415,518.500349979206,283.827205566347,4.58521558510287,0.751659624439953,0.717602601971944,0.674488931626327,134.076476405519,74.6065394539945,4827,73.3219338388613
942,22,24,215,235,6.423935229057,0.793959987824961,2.29357297130491,32.0096465220078,1039.98015123941,656.533706092678,510.361695523079,295.102367162735,3.93653729599955,0.756878984497366,0.716147153414605,0.667054819683043,133.053663134847,76.3951584021972,2191,73.2177832051851
943,23,24,225,235,6.08473433020811,0.747867218530975,2.12347942943085,29.1278495138002,977.852295898406,629.594206199208,490.207591486763,278.524898414751,3.91180104994962,0.78819620909581,0.759487472174206,0.769595210935026,115.119576559259,71.1770022098907,3249,75.2523267619466
944,24,24,235,235,6.08688599075458,0.727697668421898,1.89766198306433,29.332323875459,1032.61961231124,617.1579788387,493.029058087752,271.138424475133,3.87605299506297,0.788734654908594,0.77073674853962,0.726166703133519,106.09924479152,66.8553412320341,1884,79.963384492976
945,25,24,245,235,5.25644127629997,0.589575797183624,1.72553966580625,23.950038588568,966.532452502347,587.045262615748,486.455675480311,264.390750955341,3.84496343464418,0.813402460227672,0.770576098541196,0.750600411163081,91.8752465825554,66.7464522787782,3018,78.7960687526874
946,26,24,255,235,4.38353508568721,0.506263202004107,1.45556703835861,19.8319431104809,976.715056010035,603.576708507981,483.199782881986,274.971108258406,3.86377067284947,0.820082563068613,0.786518851413686,0.80702502435599,106.79795014995,62.1267626403466,2092,79.9722996005015
947,27,24,265,235,3.9137334025162,0.455843617008079,1.35282810422499,18.0724235607661,965.91443532158,607.011638486976,481.263580881485,257.101953150201,3.5093102439747,0.831777735592846,0.760443440356792,0.778055536232861,90.5981858207792,60.4920373399715,653,77.6355924513922
948,28,24,275,235,3.59267117098358,0.391382900917605,1.18682473928657,15.2056902987191,967.120169685319,606.073735695037,487.675675045522,263.170237507047,3.72316775502497,0.809975421246736,0.754056866712496,0.724613182093258,110.563673723847,59.3127832088224,626,77.1560943477229
949,29,24,285,235,2.94273063284422,0.308254083809552,0.828323565973526,10.4895265498638,977.546163573648,614.466056711453,470.693968020666,265.780416110157,3.72467757968028,0.803661579900416,0.759710877347557,0.770597119582406,116.608996766189,61.0279672310936,168,77.2709719015933
950,30,24,295,235,1.9232552465091,0.22035898620956,0.675060930733868,9.05427678765856,1050.84251060715,644.686819341388,499.184932151177,285.913519274064,3.94058012903481,0.768858999835716,0.699158349951218,0.73130033851385,115.803115747546,70.7673753487855,263,75.1797958339194
951,31,24,305,235,1.71601948964835,0.201983009215434,0.623406987927585,5.97906379777697,999.693670332227,633.64336713737,484.077510005315,294.458503342377,4.0104612416582,0.746133971727603,0.702164610203958,0.736311548247568,128.190630405465,67.6740768488805,67,76.7420829790174
952,32,24,315,235,1.36746883641369,0.146600659914437,0.471986169373546,5.38497973619477,1061.59933945041,655.609678012918,486.439208021268,290.621937636885,4.50252560864925,0.762897291160488,0.682308926169272,0.683876853397692,105.689797132486,80.4075661027194,40,70.7302902857718
953,33,24,325,235,1.22803912786543,0.133732993559127,0.419260077269939,4.27643840397541,1082.97831413749,670.056187880613,509.110005167862,300.080631113676,4.43475787882624,0.735755626299265,0.692988137633289,0.621388958609457,137.085612832176,88.1567184585686,39,70.4994433947109
954,34,24,335,235,1.6378366640719,0.187324556609131,0.466692879160795,6.73014205625299,1038.28760381678,635.907171945023,502.269828280405,295.297939844359,4.37725237554965,0.776097285244692,0.686249111982134,0.687651837563262,114.4705398496,77.7402109518383,69,72.494417331215
955,35,24,345,235,2.1114751643995,0.238835573104369,0.70020602863934,8.85299160981711,1098.53041711501,646.065614065434,496.755707415422,299.661465249745,4.57325302006171,0.751332149862198,0.68068371800569,0.667926110123004,123.504956430209,78.1227083882279,131,72.6453777297349
