"Elevation","Slope","Aspect","Water","NDVI","pH","SOC","Road"
519.244966,0.319556577,188.2318363,7.677630999,1.307355358,5.619179898,0.842950783,3.63488936
569.3807873,0.36561967,314.7561582,8.567349698,2.399355328,5.424611011,0.812351153,18.08631339
590.5099769,0.37171007,73.97177868,5.239728353,1.452585416,5.639391576,0.733201564,20.24299758
507.3936483,0.227900014,150.0739578,3.474734884,1.165458142,5.748370948,0.841355902,1.86983035
564.1477668,0.931995306,86.98503987,12.75096662,2.112625916,5.377268716,0.785561551,9.185222724
570.0070772,0.259761034,253.910386,4.862459603,1.636680307,5.708185594,0.737170498,23.37352595
592.2041805,1.017582121,337.7192337,1.666900808,1.89253555,5.403528318,0.711767798,25.95989448
601.7088737,1.263425614,257.727062,9.207429824,2.168295141,5.352626787,0.799476224,20.78766096
591.5141137,0.282674115,93.21408914,7.693484418,1.949833248,5.902820183,0.736016887,23.77634269
606.4706528,1.612171444,190.5241826,1.69780403,2.165130946,5.358103623,0.770745798,28.14665683
529.4452255,0.38986732,190.842925,8.961843665,1.61687468,5.439488626,0.854288909,6.39681107
519.7256873,0.285927418,186.9605897,7.005044894,1.679995567,5.913773901,0.858481812,4.206360222
541.8143593,0.322154624,100.5989277,12.14600547,1.635608696,6.00498209,0.825757754,13.55906196
510.6098942,0.134953999,232.6862266,3.433736406,1.548021313,5.861181545,0.758558488,0.568401156
607.3516978,1.57361606,197.9950001,10.30322966,2.105587383,5.387039261,0.822590509,23.44312634
535.7606981,0.221029337,78.73494742,8.945439232,1.430813299,5.931786509,0.831169567,11.63343709
627.2231271,0.738111962,126.7676095,1.951834736,2.302680477,5.306712162,0.80720698,30.14248097
611.3418761,0.55892551,213.9269604,5.451551568,1.897101108,5.731159444,0.76435436,27.67866808
607.0287002,0.577042947,221.0805417,2.394843377,1.96400324,5.38365302,0.73434304,28.32879884
583.7666199,0.385413249,296.1819031,6.41436411,2.079979206,5.662891618,0.821456802,26.08739617
586.812547,0.389394219,219.0525667,14.33428931,2.063710088,5.849390612,0.804458135,21.60905416
609.6126251,0.975123353,226.1619769,11.56049148,2.121714578,5.49680434,0.787673693,24.71580954
616.7851315,0.396088708,267.0253755,6.22717927,2.09558312,5.7124987,0.758352312,29.71123585
611.7587318,0.625354169,311.5292104,6.014418256,2.069223211,5.502776893,0.842964652,29.21748662
625.5950527,1.244708707,323.450757,8.512723332,2.125336015,5.394419689,0.778354611,26.87091804
652.9287941,1.804970602,240.7529217,14.01064367,2.085795226,5.347057316,0.867887658,21.61200721
605.531817,0.755210572,257.7671458,0.982933906,1.819415516,5.421053028,0.760171607,33.99657644
664.3687626,2.107603092,327.1778048,7.76876857,2.07506769,5.431350764,0.815855633,26.72174346
614.3364387,0.814241507,336.3148926,0.301044124,1.811205238,5.418955814,0.743337647,33.78023291
596.8015754,0.514402904,138.3393053,15.27123596,2.082615543,5.624391167,0.896318631,19.41742791
620.3868072,0.827708294,256.9215823,2.361769287,2.057622336,5.430221234,0.77596959,31.71868639
